timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
7440000,2904.94,15.22,1.49,5.79,248.92,31.73,1.64,1.42,52.37,85.3
7500000,2896.26,15.28,1.45,6.07,246.81,32.25,1.41,1.16,52.92,85.82
7560000,2907.36,15.34,1.5,6.07,247.67,32.23,1.5,1.4,53.58,84.9
7620000,2909.52,15.32,1.6,6.02,250.58,31.67,1.36,1.13,53.65,84.95
7680000,2892.86,15.07,1.53,6.05,250.74,31.78,1.61,1.27,53.19,85.21
7740000,2877.69,14.95,1.62,5.73,249.64,31.93,1.45,1.25,52.62,85.32
7800000,2881.39,14.69,1.42,5.89,246.27,32.26,1.55,1.42,51.88,85.05
7860000,2855.74,14.24,1.49,5.75,251.75,31.9,1.46,1.26,51.66,84.38
7920000,2904.36,15.23,1.51,5.82,252.73,31.89,1.53,1.33,52.84,85.72
7980000,2869.8,14.67,1.47,5.83,245.44,32.37,1.35,1.09,51.73,84.72
8040000,2890.23,14.81,1.54,5.88,247.06,32.08,1.6,1.39,51.76,85.37
8100000,2882.85,15.18,1.53,5.8,244.39,31.76,1.53,1.31,52.71,85.11
8160000,2881.19,14.81,1.49,5.8,249.19,32.06,1.34,1.24,52.38,85.34
8220000,2866.36,14.6,1.53,5.75,248.77,32.29,1.64,1.36,51.74,85.34
8280000,2895.51,14.74,1.53,5.74,250.01,31.74,1.51,1.29,52.02,85.58
8340000,2867.66,14.46,1.54,5.86,242.77,32.02,1.5,1.33,51.35,85.73
8400000,2862.11,14.53,1.51,5.76,248.7,31.98,1.56,1.31,51.92,85.49
8460000,2868.52,14.87,1.52,5.82,249.14,31.69,1.68,1.45,52.31,84.66
8520000,2872.54,14.73,1.52,5.92,249.12,31.83,1.55,1.43,52.02,85.07
8580000,2889.5,15.16,1.4,5.82,252.13,32.11,1.45,1.29,52.87,84.93
8640000,2897.17,15.07,1.51,5.91,250.77,31.99,1.4,1.17,53.24,85.36
8700000,2863.07,14.73,1.42,5.71,242.51,32.02,1.48,1.15,50.98,85.08
8760000,2874.58,14.94,1.6,5.85,250.84,32.09,1.45,1.36,52.2,85.16
8820000,2885.25,15.13,1.47,5.91,256.08,32.25,1.43,1.42,52.4,85.09
8880000,2886.21,14.69,1.43,5.75,249.77,31.94,1.44,1.19,52.35,85.5
8940000,2876.82,14.68,1.51,6.05,248.99,32.17,1.37,1.14,52.01,85.42
9000000,2867.08,14.74,1.6,5.79,249.73,31.75,1.51,1.32,53.61,85.19
9060000,2867.41,14.47,1.46,5.96,246.13,32.06,1.52,1.19,50.67,85.34
9120000,2870.7,14.85,1.55,5.91,251.09,32.25,1.46,1.22,51.15,85.58
9180000,2903.84,15.57,1.5,6.1,252.14,31.93,1.22,1.13,52.88,84.77
9240000,2867.32,15.05,1.45,5.72,251.09,31.71,1.69,1.49,52.32,85.01
9300000,2864.13,14.82,1.36,5.67,247.67,31.99,1.43,1.28,52.22,85.62
9360000,2848.95,14.14,1.5,5.6,246.39,31.83,1.65,1.45,51.34,84.84
9420000,2894.19,14.95,1.51,6.08,244.45,32.17,1.41,1.27,53.66,85.74
9480000,2921.27,15.55,1.51,6.11,253.74,32.19,1.49,1.19,52.89,85.09
9540000,2865.13,14.55,1.5,5.88,248.91,32.23,1.48,1.16,51.38,85.5
9600000,2893.26,15.07,1.5,5.82,244.63,32.25,1.49,1.22,52.61,85.25
9660000,2871.21,14.53,1.62,5.98,251.46,32.2,1.28,1.07,52.15,85.12
9720000,2860.92,14.94,1.52,5.68,246.4,32.31,1.47,1.31,52.59,85.29
9780000,2886.07,15.34,1.47,5.78,245.86,32.15,1.44,1.22,53.04,85.13
9840000,2893.48,15.11,1.52,5.83,249.44,31.95,1.61,1.38,53.1,84.99
9900000,2891.58,15.04,1.37,5.83,247.07,32.24,1.46,1.22,52.41,85.45
9960000,2869.2,14.89,1.55,5.67,245.89,32.24,1.47,1.3,52.19,85.4
10020000,2866.13,15.1,1.58,5.62,243.68,32.21,1.45,1.15,52.82,85.03
10080000,2880.55,14.89,1.47,5.9,249.92,32.36,1.49,1.26,52.82,84.83
10140000,2892.12,15.25,1.42,5.88,251.4,32.39,1.4,1.15,52.88,85.24
10200000,2899.32,15.2,1.47,5.91,246.09,32.41,1.44,1.22,52.78,85.33
10260000,2900.99,15.38,1.54,6.01,251.24,32.06,1.54,1.28,53.29,85.43
10320000,2863.53,14.36,1.57,5.72,246.94,32.45,1.37,1.36,51.88,84.94
10380000,2877.66,14.89,1.47,5.87,246.63,32.04,1.45,1.41,51.9,85.15
10440000,2905.37,15.1,1.55,5.88,248.91,32.3,1.59,1.4,53.11,85.38
10500000,2899.57,15.44,1.53,6.03,253.17,32.37,1.56,1.29,53.44,85.0
10560000,2909.43,15.56,1.64,5.98,253.6,32.26,1.54,1.51,53.65,85.39
10620000,2916.43,15.44,1.46,5.86,252.91,32.13,1.55,1.41,53.26,85.66
10680000,2913.56,15.39,1.47,5.97,248.17,32.07,1.76,1.29,53.75,84.95
10740000,2895.83,14.96,1.58,5.96,248.78,32.46,1.4,1.26,53.28,85.26
10800000,2872.94,14.41,1.48,5.92,244.69,32.39,1.69,1.55,52.65,85.51
10860000,2904.93,14.91,1.53,6.03,248.91,32.2,1.45,1.27,52.26,85.33
10920000,2902.83,15.1,1.55,5.93,248.21,32.55,1.46,1.22,52.76,84.86
10980000,2913.52,15.15,1.49,5.97,253.69,32.33,1.54,1.27,52.74,85.37
11040000,2912.34,15.82,1.48,5.92,249.69,32.19,1.47,1.27,53.6,84.99
11100000,2919.92,15.65,1.46,5.75,253.66,32.29,1.62,1.4,54.04,84.81
11160000,2884.03,14.97,1.49,5.73,250.51,31.89,1.52,1.41,52.5,85.35
11220000,2930.07,15.58,1.52,6.04,252.13,32.38,1.62,1.3,53.5,84.73
11280000,2918.47,14.96,1.56,6.03,251.52,32.14,1.56,1.46,52.63,84.95
11340000,2896.78,15.36,1.39,6.11,247.77,32.52,1.48,1.3,53.89,84.88
11400000,2925.67,15.64,1.43,6.13,257.34,32.21,1.69,1.26,53.58,84.8
11460000,2917.61,15.38,1.42,6.0,255.27,32.26,1.25,1.03,52.87,85.29
11520000,2907.32,15.31,1.45,5.96,252.53,32.26,1.34,1.06,53.02,85.13
11580000,2897.44,15.05,1.47,6.01,253.17,32.11,1.4,1.25,53.66,84.82
11640000,2912.66,15.29,1.55,6.01,255.61,32.21,1.44,1.07,53.58,85.25
11700000,2914.52,15.62,1.55,6.03,251.22,32.2,1.62,1.35,53.47,84.93
11760000,2920.07,15.47,1.56,5.91,248.21,32.74,1.58,1.35,53.27,84.83
11820000,2919.72,15.43,1.51,5.91,251.73,32.13,1.52,1.36,52.93,85.4
11880000,2919.88,15.42,1.59,5.96,249.18,32.46,1.48,1.29,53.03,85.26
11940000,2925.51,15.68,1.53,6.12,251.65,32.51,1.45,1.17,53.72,84.94
12000000,2942.48,15.76,1.52,6.31,258.0,32.44,1.55,1.28,53.83,84.89
12060000,2915.8,15.62,1.43,5.92,250.26,32.16,1.55,1.29,53.81,84.96
12120000,2930.47,15.45,1.62,6.0,252.82,31.82,1.44,1.31,53.5,85.54
12180000,2905.02,15.0,1.54,6.15,253.58,32.45,1.5,1.36,52.15,86.04
12240000,2914.94,15.22,1.51,6.09,250.47,32.36,1.47,1.23,53.23,84.66
12300000,2911.96,15.37,1.41,6.13,254.72,32.32,1.62,1.24,52.69,84.84
12360000,2961.12,16.3,1.49,6.18,259.43,32.84,1.56,1.36,54.47,84.36
12420000,2922.87,15.56,1.58,6.18,252.75,32.68,1.67,1.53,53.95,84.59
12480000,2933.4,15.24,1.55,6.06,251.8,32.19,1.44,1.23,54.22,84.87
12540000,2926.75,15.5,1.5,6.05,254.98,31.86,1.48,1.34,53.84,85.21
12600000,2951.62,16.14,1.49,6.06,258.95,32.38,1.41,0.98,54.62,84.39
12660000,2930.98,15.66,1.54,5.94,254.08,32.74,1.62,1.46,54.93,84.96
12720000,2915.19,15.54,1.52,5.97,249.22,32.31,1.54,1.28,53.81,85.44
12780000,2925.54,15.67,1.51,5.98,250.04,32.34,1.51,1.4,53.14,84.93
12840000,2907.65,15.51,1.43,6.07,247.28,32.36,1.57,1.33,53.33,85.09
12900000,2925.98,15.58,1.52,6.04,251.55,32.41,1.55,1.41,53.94,84.4
12960000,2932.13,15.76,1.53,6.11,253.85,32.26,1.35,1.18,53.38,84.71
13020000,2952.68,16.33,1.49,6.17,257.14,32.33,1.48,1.37,54.85,84.23
13080000,2934.9,15.66,1.55,6.08,253.83,32.27,1.47,1.21,53.97,84.97
13140000,2936.09,15.71,1.49,6.07,249.36,31.93,1.46,1.13,53.74,84.84
13200000,2931.36,15.76,1.49,6.1,252.59,32.61,1.54,1.36,54.36,84.73
13260000,2910.46,15.17,1.47,6.06,250.56,32.2,1.53,1.26,53.06,85.07
13320000,2937.2,15.54,1.62,6.18,252.94,32.19,1.55,1.35,53.28,85.32
13380000,2897.53,15.35,1.32,5.98,251.44,32.53,1.47,1.22,53.04,85.38
13440000,2930.63,15.83,1.52,5.95,250.32,31.67,1.39,1.09,53.15,85.08
13500000,2928.41,15.79,1.48,6.06,251.36,31.62,1.41,1.29,53.51,85.13
13560000,2927.0,15.11,1.56,6.2,252.92,31.95,1.55,1.27,52.84,85.18
13620000,2942.99,16.26,1.47,6.24,252.46,32.09,1.64,1.41,54.12,84.86
13680000,2930.35,15.69,1.51,5.99,256.56,32.25,1.4,1.2,53.52,84.92
13740000,2911.75,15.37,1.43,5.89,252.78,32.19,1.37,1.17,52.87,84.76
13800000,2925.73,15.07,1.5,6.15,258.37,32.03,1.33,1.05,51.96,85.63
13860000,2901.74,15.51,1.47,5.9,249.0,32.23,1.61,1.27,53.14,85.14
13920000,2933.41,15.67,1.48,6.18,253.76,31.77,1.36,1.1,52.66,85.24
13980000,2890.97,15.36,1.5,6.04,247.73,32.16,1.6,1.3,52.69,85.34
14040000,2908.64,15.58,1.48,5.93,253.53,31.68,1.62,1.32,52.72,85.15
14100000,2907.45,15.56,1.39,5.88,255.94,32.33,1.58,1.28,52.79,84.97
14160000,2897.19,15.05,1.48,5.77,247.99,31.91,1.44,1.17,52.84,85.65
14220000,2900.42,14.85,1.46,6.14,250.63,32.23,1.33,1.08,52.61,85.91
14280000,2895.33,15.16,1.51,6.09,250.07,31.87,1.58,1.37,52.51,85.5
14340000,2885.43,15.2,1.48,5.87,249.17,31.79,1.53,1.26,53.29,84.2
14400000,2925.17,16.02,1.52,6.07,247.69,32.08,1.45,1.13,53.38,85.16
14460000,2906.72,15.53,1.41,5.82,247.87,32.19,1.52,1.31,54.45,85.36
14520000,2896.68,15.16,1.51,5.86,248.61,31.99,1.46,1.31,52.78,85.27
14580000,2887.93,15.46,1.46,5.95,254.18,31.96,1.62,1.32,53.4,85.08
14640000,2862.99,14.41,1.49,5.71,248.88,31.77,1.52,1.46,51.31,85.35
14700000,2888.58,15.31,1.52,5.88,251.66,32.15,1.32,1.08,53.32,84.73
14760000,2901.88,15.0,1.54,5.86,252.79,32.29,1.51,1.34,52.57,85.61
14820000,2906.94,14.89,1.55,6.05,252.19,32.0,1.39,1.12,52.42,85.1
14880000,2910.77,15.24,1.49,6.04,244.49,32.18,1.57,1.36,53.51,84.25
14940000,2891.43,15.29,1.4,5.9,249.7,31.95,1.45,1.26,53.12,85.69
15000000,2859.03,14.29,1.57,5.8,246.01,31.69,1.54,1.38,50.88,85.56
15060000,2901.95,15.29,1.55,5.93,256.67,31.77,1.42,1.14,52.91,84.73
15120000,2878.06,15.12,1.5,5.91,248.06,31.93,1.61,1.41,53.35,84.67
15180000,2884.38,14.99,1.54,5.8,253.09,31.96,1.26,1.01,51.74,85.61
15240000,2879.92,14.87,1.47,5.99,244.27,32.11,1.53,1.18,52.32,85.17
15300000,2896.99,14.7,1.46,5.9,249.3,31.56,1.73,1.59,51.16,85.64
15360000,2889.72,15.25,1.54,5.93,250.63,31.79,1.53,1.18,53.55,84.7
15420000,2857.31,14.59,1.57,5.74,245.0,31.99,1.36,1.12,52.25,84.83
15480000,2878.67,14.65,1.55,5.84,249.5,32.1,1.55,1.25,51.09,85.59
15540000,2878.14,14.86,1.49,6.0,251.27,31.97,1.49,1.29,53.28,84.83
15600000,2878.79,14.99,1.45,5.8,251.68,32.06,1.61,1.34,51.81,84.79
15660000,2853.16,14.6,1.51,5.63,243.22,32.07,1.59,1.19,52.07,84.68
15720000,2859.46,14.59,1.47,5.66,242.3,31.81,1.5,1.43,52.18,84.91
15780000,2914.03,15.51,1.59,5.89,248.95,32.2,1.53,1.27,53.5,84.88
15840000,2859.49,14.36,1.59,5.95,247.15,32.1,1.45,1.18,51.3,85.27
15900000,2880.3,15.12,1.46,5.9,250.24,31.85,1.32,1.09,51.94,85.44
15960000,2876.28,14.85,1.61,5.78,247.8,31.81,1.52,1.27,51.89,84.94
16020000,2835.0,13.65,1.53,5.79,241.78,32.17,1.42,1.28,50.88,85.53
16080000,2871.35,14.68,1.56,5.75,246.71,31.79,1.45,1.18,51.7,85.2
16140000,2836.57,14.48,1.53,5.78,237.96,32.24,1.47,1.23,51.9,84.67
16200000,2892.34,14.96,1.47,6.0,249.76,32.19,1.48,1.21,53.01,85.92
16260000,2867.32,15.08,1.47,5.67,246.28,32.27,1.42,1.41,52.33,85.08
16320000,2855.89,14.58,1.53,5.59,245.61,31.85,1.52,1.28,52.24,84.56
16380000,2877.06,14.73,1.49,5.73,254.88,32.19,1.5,1.28,51.24,85.47
16440000,2857.23,14.61,1.42,5.77,249.28,31.93,1.54,1.21,52.41,84.78
16500000,2845.75,14.42,1.55,5.67,241.94,32.24,1.51,1.29,51.8,84.86
16560000,2869.59,14.74,1.57,5.87,247.42,31.86,1.29,1.28,52.16,84.87
16620000,2871.37,14.49,1.55,5.68,246.37,32.0,1.45,1.16,51.87,85.09
16680000,2869.86,14.64,1.49,5.66,247.89,32.1,1.51,1.17,52.57,85.18
16740000,2880.57,15.0,1.46,5.97,249.99,31.87,1.43,1.14,52.54,84.98
16800000,2873.69,14.54,1.56,5.82,239.75,31.74,1.4,1.24,52.69,85.61
16860000,2832.84,14.1,1.5,5.73,248.81,31.8,1.52,1.22,51.01,84.47
16920000,2890.46,14.97,1.43,5.87,241.19,31.68,1.46,1.24,52.56,85.23
16980000,2860.11,14.55,1.46,5.88,246.88,31.65,1.48,1.2,51.98,84.89
17040000,2857.82,14.45,1.48,5.64,246.52,31.44,1.59,1.29,50.9,85.51
17100000,2870.25,14.82,1.55,5.93,244.14,31.56,1.61,1.43,51.59,84.95
17160000,2881.8,15.06,1.46,5.82,248.22,31.18,1.4,1.29,52.11,85.44
17220000,2844.88,14.52,1.43,5.64,250.69,30.95,1.35,1.29,50.7,85.52
17280000,2883.66,14.92,1.44,5.83,249.18,31.52,1.58,1.39,51.98,85.15
17340000,2897.87,15.33,1.55,5.91,252.74,31.49,1.6,1.43,52.42,85.66
17400000,2891.06,15.24,1.35,5.82,247.98,31.36,1.5,1.38,51.37,85.28
17460000,2870.97,14.52,1.54,5.79,242.47,31.27,1.77,1.45,50.21,85.71
17520000,2884.64,15.21,1.54,5.79,250.84,31.41,1.52,1.15,51.91,85.34
17580000,2873.98,14.95,1.51,5.76,252.68,31.3,1.44,1.17,51.55,85.36
17640000,2878.1,14.65,1.46,5.8,253.48,31.37,1.49,1.29,51.27,85.19
17700000,2884.25,15.09,1.54,5.78,251.59,30.91,1.68,1.34,51.2,85.2
17760000,2869.21,14.36,1.5,5.92,249.73,31.29,1.42,1.33,50.58,85.02
17820000,2880.6,14.8,1.57,5.88,251.82,31.24,1.45,1.28,51.63,85.27
17880000,2890.52,14.99,1.47,6.07,245.38,31.08,1.51,1.25,51.26,85.96
17940000,2907.48,15.47,1.46,5.96,249.75,31.36,1.52,1.28,52.67,85.93
18000000,2936.96,15.52,1.54,6.07,258.83,31.42,1.54,1.22,52.78,84.73
18060000,2906.15,14.9,1.47,5.99,250.35,31.35,1.42,1.24,51.93,85.63
18120000,2895.37,14.81,1.47,5.83,250.16,30.95,1.48,1.28,52.76,85.61
18180000,2896.29,15.01,1.58,5.93,249.47,31.35,1.61,1.4,51.2,85.18
