timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
3780000,2878.34,14.87,1.4,5.87,249.69,31.35,1.26,1.12,51.19,85.98
3840000,2864.76,14.53,1.54,5.83,243.55,31.1,1.33,1.11,50.55,85.93
3900000,2867.05,14.51,1.49,5.77,249.72,31.2,1.2,0.81,51.14,85.26
3960000,2886.52,14.99,1.43,5.94,252.1,31.64,1.32,1.08,52.31,85.06
4020000,2894.49,15.37,1.48,5.92,245.87,31.03,1.48,1.29,52.55,85.69
4080000,2884.86,14.96,1.52,5.93,249.08,31.08,1.52,1.35,51.48,85.66
4140000,2887.6,14.72,1.42,5.85,247.64,31.58,1.28,1.02,50.62,85.63
4200000,2847.65,14.4,1.53,5.85,249.68,31.39,1.46,1.28,49.57,85.55
4260000,2863.11,14.6,1.43,5.78,247.76,31.34,1.65,1.5,51.02,85.63
4320000,2880.75,15.04,1.56,5.7,247.28,31.09,1.53,1.26,51.08,85.97
4380000,2881.44,14.69,1.6,5.87,244.02,31.63,1.46,1.37,50.26,85.88
4440000,2879.42,14.74,1.6,5.84,248.57,31.53,1.55,1.34,51.27,86.16
4500000,2850.91,14.34,1.44,5.64,242.64,31.09,1.46,1.16,50.09,85.86
4560000,2879.06,14.81,1.54,5.83,248.38,31.28,1.46,1.3,50.28,85.64
4620000,2835.51,14.4,1.47,5.72,241.04,31.16,1.31,1.05,51.01,85.17
4680000,2863.29,14.43,1.58,5.83,246.2,30.79,1.27,1.18,49.35,85.56
4740000,2900.0,14.99,1.5,5.98,252.42,31.19,1.55,1.37,51.41,85.97
4800000,2874.67,14.53,1.44,6.03,246.17,31.33,1.3,1.15,51.43,86.0
4860000,2911.99,15.25,1.48,6.08,250.33,31.66,1.47,1.29,51.23,85.67
4920000,2869.46,14.66,1.49,5.74,242.26,31.36,1.51,1.3,51.86,86.32
4980000,2865.69,14.29,1.49,5.57,245.53,31.21,1.26,1.04,50.22,86.0
5040000,2889.19,15.33,1.5,5.77,243.39,31.14,1.34,1.26,51.68,85.86
5100000,2867.87,14.66,1.5,5.83,248.85,31.31,1.28,1.27,52.08,85.74
5160000,2897.03,14.9,1.55,6.04,256.96,31.61,1.29,1.12,51.83,86.24
5220000,2897.11,15.12,1.43,5.91,251.71,31.3,1.37,1.26,51.94,85.42
5280000,2894.59,15.5,1.45,5.83,251.6,31.19,1.18,1.0,52.45,85.78
5340000,2881.54,14.52,1.57,5.76,250.42,30.96,1.26,1.07,50.8,86.18
5400000,2884.18,14.53,1.54,5.82,250.15,31.02,1.42,1.25,50.92,85.59
5460000,2874.73,14.7,1.45,5.85,247.99,31.67,1.17,0.89,51.71,84.92
5520000,2892.83,14.79,1.43,6.06,248.21,31.64,1.29,1.0,51.5,85.82
5580000,2882.36,15.28,1.51,5.85,248.68,31.37,1.39,1.23,52.01,86.05
5640000,2911.0,15.33,1.62,5.94,257.66,31.17,1.43,1.23,51.72,85.57
5700000,2898.99,15.09,1.56,6.25,243.98,31.25,1.48,1.36,52.21,85.46
5760000,2900.2,14.88,1.58,5.93,249.36,31.35,1.37,1.23,51.39,86.28
5820000,2887.53,14.95,1.53,5.82,248.73,31.38,1.24,0.9,49.86,86.15
5880000,2913.96,15.3,1.39,5.78,250.37,31.53,1.33,1.15,52.35,85.34
5940000,2902.95,14.99,1.58,6.09,247.53,31.29,1.33,1.18,51.81,86.12
6000000,2890.56,14.97,1.57,5.97,250.35,31.47,1.43,1.22,51.06,86.4
6060000,2920.9,15.41,1.54,6.04,254.86,31.7,1.48,1.22,52.34,85.61
6120000,2890.18,14.91,1.52,5.85,250.43,31.39,1.39,1.19,51.45,86.46
6180000,2942.87,15.95,1.54,6.29,249.0,31.49,1.25,1.16,53.48,85.43
6240000,2904.88,15.14,1.43,6.07,253.39,31.82,1.52,1.24,51.6,85.55
6300000,2887.45,15.1,1.43,6.03,243.2,32.03,1.35,1.08,51.7,86.21
6360000,2929.24,15.64,1.55,6.0,250.44,32.17,1.49,1.23,52.97,85.13
6420000,2917.02,15.28,1.53,6.03,254.87,32.23,1.21,1.01,52.29,85.88
6480000,2923.57,15.39,1.5,6.07,253.65,32.22,1.43,1.21,53.01,85.44
6540000,2882.52,14.85,1.56,5.78,249.84,32.22,1.29,1.06,51.07,85.91
6600000,2895.44,15.27,1.46,5.83,248.11,31.96,1.42,1.11,53.04,85.71
6660000,2916.8,15.66,1.46,5.91,254.1,31.98,1.44,1.23,52.66,85.75
6720000,2943.56,15.65,1.51,5.96,250.95,32.37,1.35,1.18,53.87,85.14
6780000,2922.49,15.14,1.46,6.15,249.81,31.89,1.52,1.3,52.63,85.34
6840000,2925.02,15.56,1.52,6.05,250.09,31.98,1.48,1.25,54.29,85.35
6900000,2924.19,15.38,1.54,6.11,249.36,31.85,1.29,0.97,52.16,85.29
6960000,2935.59,15.6,1.49,6.07,254.82,31.94,1.37,1.29,52.9,85.25
7020000,2914.19,15.17,1.53,5.9,252.8,31.88,1.51,1.24,52.58,85.58
7080000,2924.84,15.32,1.51,5.88,251.49,32.24,1.42,1.09,52.33,85.64
7140000,2945.86,15.58,1.52,6.16,257.28,32.31,1.44,1.27,52.46,85.36
7200000,2921.29,15.47,1.58,6.25,248.07,32.45,1.53,1.22,53.13,85.16
7260000,2941.84,15.65,1.54,6.16,256.12,32.21,1.37,1.19,53.01,85.3
7320000,2940.46,15.65,1.52,6.28,250.14,32.01,1.5,1.13,53.06,85.46
7380000,2936.73,15.49,1.5,6.22,256.02,32.03,1.41,1.14,52.29,85.38
7440000,2913.77,15.28,1.54,6.08,246.53,32.04,1.42,1.2,53.36,85.5
7500000,2921.0,15.53,1.44,6.07,249.21,31.89,1.34,1.19,53.84,84.89
7560000,2936.94,16.07,1.58,6.08,246.84,32.23,1.41,1.17,53.15,84.84
7620000,2940.08,15.64,1.49,5.98,255.7,31.78,1.57,1.43,52.73,85.1
7680000,2930.61,15.79,1.5,6.15,254.66,32.24,1.46,1.2,54.21,84.77
7740000,2915.23,15.59,1.46,6.02,250.39,32.05,1.47,1.33,52.6,85.58
7800000,2940.27,15.69,1.6,6.11,253.8,32.62,1.39,1.26,52.77,85.52
7860000,2920.46,15.48,1.57,5.97,251.61,32.13,1.44,1.22,53.74,85.55
7920000,2907.9,15.53,1.48,6.0,255.57,31.94,1.48,1.32,52.82,85.84
7980000,2937.03,15.61,1.46,6.15,256.53,32.03,1.41,1.17,53.23,85.28
8040000,2957.65,15.8,1.46,6.11,255.06,31.27,1.41,1.26,53.48,85.06
8100000,2951.34,15.71,1.49,6.11,246.39,32.2,1.3,1.3,53.22,85.55
8160000,2929.55,15.39,1.54,5.93,254.26,31.4,1.38,1.23,54.07,84.32
8220000,2896.28,15.02,1.5,5.93,254.9,31.78,1.65,1.43,51.83,86.27
8280000,2921.09,15.33,1.44,6.19,250.67,31.78,1.52,1.3,53.58,85.32
8340000,2941.13,15.57,1.48,6.04,256.54,32.29,1.46,1.33,52.71,85.54
8400000,2913.52,15.58,1.48,6.07,246.32,32.04,1.58,1.36,52.82,85.57
8460000,2958.15,15.89,1.43,6.12,258.6,31.99,1.48,1.26,53.66,85.45
8520000,2935.65,15.7,1.42,6.15,252.45,32.45,1.38,1.25,53.11,85.05
8580000,2911.55,15.51,1.38,6.16,254.86,32.03,1.4,1.29,53.28,84.85
8640000,2916.72,15.57,1.51,5.87,247.08,32.21,1.3,1.06,53.46,85.16
8700000,2924.02,15.17,1.5,5.83,250.1,32.02,1.58,1.38,51.85,85.22
8760000,2899.6,15.23,1.56,5.93,250.88,31.91,1.63,1.23,52.27,85.74
8820000,2896.17,14.97,1.51,5.96,254.59,31.52,1.42,1.17,51.47,85.66
8880000,2920.86,15.26,1.52,6.06,250.68,31.86,1.43,1.28,52.87,85.84
8940000,2890.85,14.86,1.41,5.86,250.74,31.89,1.43,1.31,50.86,85.89
9000000,2931.08,15.69,1.44,6.05,255.0,32.29,1.35,1.17,53.28,84.99
9060000,2911.04,15.27,1.48,6.03,247.53,32.35,1.16,0.8,52.95,85.31
9120000,2932.48,15.49,1.5,6.09,252.0,32.25,1.36,1.12,53.05,85.7
9180000,2934.35,15.66,1.5,6.06,254.03,32.21,1.52,1.37,52.55,85.51
9240000,2905.16,15.34,1.55,6.05,248.16,32.12,1.31,1.23,52.56,85.73
9300000,2913.48,15.23,1.53,6.22,251.88,31.75,1.34,1.06,53.35,85.29
9360000,2916.51,15.48,1.5,6.09,248.62,31.85,1.48,1.13,53.48,85.18
9420000,2907.36,15.27,1.48,6.07,250.24,32.18,1.47,1.28,52.74,85.54
9480000,2927.47,15.47,1.56,6.03,252.26,32.19,1.49,1.37,52.78,85.63
9540000,2892.2,15.01,1.55,5.84,249.55,31.88,1.34,1.0,51.64,85.97
9600000,2915.08,15.47,1.5,6.15,252.18,32.12,1.25,1.07,52.91,85.35
9660000,2908.38,15.55,1.41,5.99,247.52,32.08,1.41,1.23,52.89,85.58
9720000,2890.29,14.88,1.54,5.95,251.17,31.68,1.54,1.24,52.6,85.78
9780000,2901.66,15.36,1.55,6.18,253.4,31.98,1.55,1.48,52.86,85.66
9840000,2888.52,14.78,1.42,5.75,248.21,32.28,1.33,1.2,53.17,85.65
9900000,2904.92,15.23,1.43,6.04,245.97,31.98,1.22,0.9,53.24,85.47
9960000,2899.8,14.98,1.58,5.85,250.37,32.44,1.36,1.22,52.71,85.87
10020000,2882.58,14.93,1.5,5.84,251.53,32.24,1.33,1.17,51.55,85.73
10080000,2885.77,14.54,1.47,5.87,247.07,31.78,1.48,1.13,51.92,85.57
10140000,2888.13,14.95,1.47,5.95,254.67,32.1,1.44,1.37,53.86,85.21
10200000,2895.18,14.91,1.51,6.07,247.67,32.5,1.52,1.39,52.55,85.83
10260000,2844.31,14.08,1.54,5.68,250.96,31.94,1.37,1.24,51.55,84.98
10320000,2869.61,14.85,1.59,5.86,248.31,31.97,1.42,1.11,51.59,85.58
10380000,2878.81,14.54,1.43,5.86,246.74,32.19,1.32,1.07,51.67,86.1
10440000,2885.61,14.99,1.48,5.92,246.91,32.1,1.29,1.01,52.65,85.89
10500000,2876.54,14.88,1.52,5.96,246.95,32.08,1.46,1.22,52.0,85.63
10560000,2867.5,14.51,1.53,6.06,249.95,32.21,1.32,1.22,50.62,85.9
10620000,2903.61,15.1,1.57,6.01,253.61,32.51,1.31,1.13,51.91,85.97
10680000,2868.93,14.45,1.52,5.74,245.85,32.2,1.49,1.21,51.2,85.39
10740000,2842.13,14.3,1.41,5.86,245.24,32.34,1.36,1.16,51.62,85.4
10800000,2874.75,14.57,1.55,5.78,244.26,32.19,1.43,1.27,51.87,85.9
10860000,2892.77,15.14,1.49,5.82,247.81,32.2,1.39,1.27,52.19,85.32
10920000,2876.54,14.81,1.5,5.93,242.09,32.21,1.37,1.23,51.92,85.45
10980000,2866.94,14.42,1.55,5.83,246.39,32.2,1.34,1.15,52.06,85.07
11040000,2897.89,14.99,1.47,5.93,248.78,32.42,1.35,1.27,52.58,85.73
11100000,2874.11,14.89,1.53,5.71,250.12,32.34,1.61,1.42,52.92,85.4
11160000,2872.43,14.56,1.45,5.98,251.33,32.51,1.26,0.96,52.24,85.82
11220000,2867.82,14.54,1.42,5.75,248.12,32.25,1.19,0.97,51.69,85.42
11280000,2885.61,14.89,1.55,5.97,245.63,32.14,1.41,1.19,51.75,85.29
11340000,2882.23,14.69,1.49,5.93,243.89,32.71,1.49,1.31,52.39,85.54
11400000,2881.95,14.97,1.58,5.87,248.21,32.2,1.13,0.97,52.53,84.83
11460000,2871.99,14.44,1.5,5.88,242.51,32.39,1.3,1.13,52.4,85.58
11520000,2885.08,14.64,1.55,5.91,244.61,32.49,1.55,1.27,51.87,85.92
11580000,2863.99,14.42,1.52,5.94,246.01,32.16,1.43,1.1,51.49,85.61
11640000,2901.25,15.26,1.51,5.85,253.25,31.94,1.42,1.08,52.43,86.06
11700000,2869.22,14.48,1.57,5.68,243.83,32.31,1.2,1.05,52.38,85.77
11760000,2849.02,14.65,1.47,5.71,249.28,31.93,1.38,1.21,52.07,84.9
11820000,2873.53,14.59,1.48,5.91,242.98,32.23,1.5,1.28,51.86,85.74
11880000,2861.57,14.42,1.59,5.81,246.79,31.96,1.3,1.02,51.93,86.01
11940000,2873.84,14.32,1.49,5.9,247.32,32.29,1.32,1.12,50.87,85.06
12000000,2852.59,13.91,1.47,5.71,244.73,32.35,1.4,1.27,51.02,85.38
12060000,2879.53,14.74,1.35,5.86,248.66,32.45,1.4,1.11,52.86,85.48
12120000,2875.24,14.73,1.55,5.75,246.85,32.6,1.38,1.37,52.25,86.02
12180000,2893.83,14.96,1.48,6.0,250.65,32.49,1.35,1.12,53.52,85.64
12240000,2878.57,14.87,1.55,5.91,247.84,32.26,1.35,1.22,52.03,86.01
12300000,2869.3,14.68,1.52,5.82,246.5,32.43,1.31,1.01,52.84,85.02
12360000,2869.76,14.43,1.54,5.88,247.51,31.86,1.27,1.15,51.18,86.09
12420000,2868.47,14.6,1.44,5.81,246.24,32.72,1.43,1.24,51.82,85.31
12480000,2890.66,14.67,1.5,6.03,247.78,32.36,1.37,1.16,51.78,85.43
12540000,2869.85,14.92,1.64,5.77,247.49,32.14,1.51,1.18,52.55,85.42
12600000,2877.92,14.93,1.52,5.89,247.49,32.16,1.46,1.36,51.51,85.45
12660000,2908.7,15.42,1.43,6.07,257.95,32.34,1.49,1.31,53.62,85.75
12720000,2890.68,15.02,1.47,6.1,256.73,32.34,1.28,1.01,53.13,85.17
12780000,2883.82,14.91,1.47,5.91,250.3,32.27,1.28,1.22,52.54,85.65
12840000,2876.51,14.78,1.56,6.03,243.86,32.48,1.41,1.38,52.75,85.54
12900000,2882.58,14.98,1.55,6.13,246.56,32.32,1.23,1.0,52.29,85.56
12960000,2907.69,15.46,1.42,5.89,256.31,32.27,1.36,1.09,52.75,85.9
13020000,2888.08,14.8,1.53,5.98,249.94,32.09,1.36,1.09,52.3,85.95
13080000,2908.62,15.46,1.52,6.13,253.86,31.87,1.23,0.92,54.07,85.4
13140000,2879.54,14.56,1.57,5.66,243.91,32.07,1.64,1.43,51.43,85.77
13200000,2899.08,15.31,1.51,6.1,249.98,31.91,1.32,1.19,52.25,85.89
13260000,2881.44,15.34,1.5,5.88,245.36,32.63,1.42,1.27,53.37,85.61
13320000,2912.88,15.07,1.54,5.94,247.66,32.51,1.16,1.02,52.81,85.03
13380000,2908.05,15.59,1.45,5.97,250.12,32.57,1.45,1.2,53.53,85.66
13440000,2880.16,14.96,1.55,5.82,247.71,32.11,1.4,1.34,51.35,85.67
13500000,2871.24,14.71,1.46,5.86,250.09,31.65,1.35,1.16,51.92,85.04
13560000,2877.82,14.37,1.53,5.94,242.34,32.01,1.37,1.14,51.66,85.87
13620000,2884.78,15.25,1.54,5.74,250.44,32.28,1.32,1.29,52.47,86.12
13680000,2893.91,15.05,1.6,5.74,244.64,32.14,1.5,1.27,51.61,85.76
13740000,2902.34,15.15,1.52,6.05,250.85,32.37,1.47,1.16,52.49,85.43
13800000,2887.06,15.04,1.63,5.86,248.34,32.1,1.28,1.23,52.89,85.78
13860000,2906.71,14.96,1.62,6.03,246.77,32.24,1.3,0.86,52.26,86.09
13920000,2930.5,15.9,1.6,6.08,255.99,31.99,1.38,1.11,53.22,85.6
13980000,2937.06,15.41,1.55,6.05,256.65,31.91,1.55,1.33,53.09,85.3
14040000,2916.39,15.47,1.53,6.03,243.68,31.97,1.36,1.17,52.41,85.4
14100000,2904.74,15.25,1.52,6.08,253.54,32.05,1.52,1.28,51.96,85.81
14160000,2942.32,15.71,1.55,6.07,256.79,32.28,1.46,1.26,52.96,84.65
14220000,2938.29,15.97,1.55,6.09,253.22,32.27,1.41,1.27,54.16,85.39
14280000,2926.59,15.5,1.51,6.02,255.62,31.91,1.39,1.23,53.98,85.28
14340000,2936.45,15.54,1.47,6.04,252.96,31.81,1.32,1.18,53.0,85.33
14400000,2941.15,16.04,1.51,6.0,250.65,31.98,1.5,1.23,52.8,85.28
14460000,2940.14,15.75,1.52,6.03,253.4,31.92,1.44,1.23,54.1,85.01
14520000,2923.18,15.65,1.43,6.05,251.62,32.2,1.33,1.11,54.21,85.02
14580000,2913.58,15.56,1.42,5.98,254.35,32.01,1.49,1.35,52.92,85.38
14640000,2906.44,15.35,1.4,6.03,251.17,32.27,1.39,1.34,52.66,85.06
14700000,2936.56,15.58,1.55,5.96,255.33,32.0,1.48,1.31,53.15,84.97
14760000,2918.54,15.18,1.47,5.76,250.47,32.03,1.24,1.17,52.87,85.44
14820000,2945.37,16.07,1.58,6.08,254.2,32.22,1.52,1.31,53.7,85.27
14880000,2923.64,15.43,1.47,6.09,248.79,32.13,1.49,1.32,53.22,85.14
14940000,2940.55,15.79,1.49,6.02,256.45,32.66,1.48,1.27,54.01,85.18
15000000,2910.71,15.14,1.63,6.03,254.96,31.69,1.52,1.33,52.48,85.63
15060000,2918.69,15.34,1.49,6.07,252.96,32.29,1.47,1.39,53.09,85.2
15120000,2931.12,15.51,1.45,6.08,252.98,31.98,1.53,1.21,53.97,84.99
15180000,2941.31,15.54,1.43,6.13,258.51,31.97,1.43,1.23,53.08,85.26
15240000,2921.24,15.58,1.56,6.02,248.87,31.99,1.57,1.42,51.79,86.1
15300000,2931.02,15.49,1.48,6.06,256.62,32.08,1.49,1.32,53.57,85.02
15360000,2909.47,15.09,1.52,5.95,254.98,32.11,1.35,1.15,52.13,85.68
15420000,2924.66,15.35,1.54,5.94,249.14,31.89,1.46,1.2,52.32,85.37
15480000,2938.92,15.26,1.6,6.14,249.46,31.82,1.45,1.21,52.51,85.43
15540000,2945.43,15.86,1.54,6.16,253.59,32.34,1.5,1.19,53.69,84.8
15600000,2946.09,16.06,1.53,6.28,254.86,31.94,1.46,1.21,53.37,85.26
15660000,2942.09,16.03,1.61,6.11,257.43,31.97,1.46,1.3,53.57,84.52
15720000,2948.3,15.82,1.39,6.07,255.04,32.32,1.48,1.19,53.0,84.92
15780000,2902.35,15.2,1.51,5.84,256.11,31.93,1.4,1.25,52.59,85.52
15840000,2920.93,15.49,1.46,6.04,246.56,32.18,1.64,1.37,53.47,84.73
15900000,2925.51,15.61,1.48,6.04,247.09,32.13,1.63,1.49,53.14,85.59
15960000,2952.89,16.03,1.55,6.27,256.06,32.12,1.39,1.25,53.82,84.04
16020000,2946.03,16.12,1.41,6.37,254.64,32.11,1.49,1.15,53.71,85.05
16080000,2947.89,15.8,1.39,6.01,253.52,31.69,1.47,1.13,52.8,85.16
16140000,2923.81,15.36,1.51,5.99,256.28,31.86,1.45,1.19,52.7,85.55
16200000,2939.21,15.55,1.4,6.17,253.55,31.81,1.43,1.39,53.11,84.81
16260000,2928.91,15.55,1.55,6.28,255.09,32.37,1.38,1.19,52.78,85.61
16320000,2908.64,15.32,1.5,5.89,249.41,31.96,1.33,1.02,53.11,85.47
16380000,2907.73,15.32,1.42,6.18,254.38,32.24,1.43,1.3,52.67,85.3
16440000,2902.42,15.21,1.46,5.85,248.15,32.04,1.4,1.18,51.85,86.16
16500000,2957.43,15.98,1.47,6.14,256.33,32.12,1.33,1.19,54.52,84.88
16560000,2910.81,15.28,1.45,6.0,250.74,31.94,1.3,1.14,52.98,85.51
16620000,2914.96,15.28,1.56,6.0,249.92,32.18,1.45,1.16,53.54,85.29
16680000,2918.39,15.08,1.54,6.01,248.85,31.96,1.38,1.12,52.33,85.66
16740000,2940.5,15.56,1.52,6.04,253.32,32.07,1.47,1.24,53.34,85.34
16800000,2909.2,15.43,1.51,5.85,248.92,32.22,1.33,1.1,53.21,84.98
16860000,2910.06,15.11,1.54,6.05,251.21,32.11,1.4,1.26,52.69,85.12
16920000,2926.62,15.49,1.47,6.15,255.59,31.96,1.57,1.39,52.79,85.71
16980000,2904.82,15.22,1.62,5.97,249.19,31.97,1.44,1.27,52.33,86.01
17040000,2917.06,15.49,1.53,5.92,255.38,31.56,1.34,1.06,52.67,85.37
17100000,2910.53,15.0,1.43,5.98,248.59,31.58,1.37,1.24,52.41,85.56
17160000,2904.98,14.91,1.48,6.01,257.94,30.98,1.47,1.3,50.91,86.29
17220000,2921.69,15.36,1.44,6.01,253.42,31.2,1.51,1.36,53.75,84.72
17280000,2896.48,14.76,1.48,5.83,248.09,30.94,1.38,1.14,50.92,86.15
17340000,2893.27,15.0,1.43,5.82,253.11,31.59,1.42,1.21,51.14,85.84
17400000,2906.25,15.04,1.46,5.85,249.05,31.32,1.25,1.02,51.19,86.61
17460000,2889.41,15.37,1.49,5.99,242.58,31.09,1.5,1.29,52.53,85.83
17520000,2882.73,15.08,1.5,5.94,251.77,31.26,1.57,1.27,52.67,85.73
17580000,2879.58,14.67,1.49,5.83,251.01,31.07,1.4,1.06,50.95,85.99
17640000,2895.48,14.79,1.36,6.05,249.49,31.36,1.35,1.02,50.58,85.38
17700000,2876.11,15.07,1.55,5.87,247.14,31.54,1.42,1.14,52.44,85.5
17760000,2905.76,15.75,1.46,5.81,249.13,31.61,1.1,1.02,52.87,85.74
17820000,2883.95,14.93,1.43,5.98,249.02,31.37,1.37,1.06,50.81,86.14
17880000,2869.55,15.14,1.57,5.88,245.35,31.24,1.19,1.01,52.05,85.19
17940000,2884.57,15.0,1.46,5.86,248.35,31.27,1.26,1.02,51.62,86.29
18000000,2880.99,14.69,1.49,5.9,248.66,31.45,1.42,1.1,50.76,86.2
18060000,2884.71,14.69,1.51,5.92,251.92,31.37,1.49,1.13,51.47,85.47
18120000,2888.14,15.09,1.52,5.91,249.3,31.43,1.58,1.27,50.76,85.6
18180000,2897.96,15.0,1.54,5.95,248.67,31.34,1.44,1.23,51.47,85.8
