timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
3420000,2854.41,14.19,1.48,5.53,245.11,30.95,1.64,1.3,51.03,84.56
3480000,2881.92,15.23,1.44,5.82,242.76,31.54,1.71,1.51,52.08,84.36
3540000,2886.39,15.15,1.5,5.96,243.72,31.57,1.66,1.51,52.49,84.75
3600000,2870.69,14.95,1.46,5.86,247.35,31.64,1.74,1.48,51.9,84.77
3660000,2874.85,15.24,1.44,5.85,247.96,31.17,1.74,1.36,52.6,84.46
3720000,2861.27,15.01,1.52,5.82,242.36,31.54,1.61,1.43,53.3,84.31
3780000,2856.19,14.75,1.49,5.54,250.6,31.43,1.59,1.36,52.15,84.61
3840000,2866.5,15.03,1.5,5.66,253.79,31.15,1.59,1.23,53.45,83.87
3900000,2884.92,14.86,1.51,5.91,252.14,31.07,1.67,1.38,51.9,84.41
3960000,2862.04,14.85,1.54,5.78,252.9,31.08,1.68,1.36,51.96,84.91
4020000,2911.21,15.43,1.46,6.03,250.2,31.04,1.69,1.51,52.58,84.85
4080000,2882.05,14.9,1.43,5.79,246.16,31.16,1.7,1.35,52.28,84.58
4140000,2872.16,15.26,1.56,5.93,245.38,31.33,1.66,1.4,52.26,84.44
4200000,2897.97,15.18,1.49,5.66,246.09,31.34,1.59,1.21,51.83,84.82
4260000,2873.01,14.75,1.58,5.76,249.04,31.09,1.65,1.57,51.35,84.98
4320000,2884.25,15.09,1.48,5.65,247.06,31.01,1.72,1.47,51.64,84.72
4380000,2870.72,14.95,1.58,5.98,248.53,31.03,1.77,1.52,51.8,84.58
4440000,2904.34,15.68,1.49,5.75,251.37,31.38,1.73,1.4,52.34,84.31
4500000,2881.02,15.05,1.54,5.82,250.52,31.42,1.68,1.36,53.0,84.27
4560000,2863.03,14.32,1.49,5.82,248.35,31.53,1.67,1.49,51.24,84.7
4620000,2889.14,15.08,1.38,5.77,246.05,31.48,1.72,1.57,52.32,85.08
4680000,2882.97,15.03,1.44,5.7,245.9,30.91,1.58,1.47,52.05,84.36
4740000,2887.58,14.85,1.53,5.95,250.06,31.23,1.63,1.41,51.64,85.02
4800000,2906.13,15.16,1.57,5.94,253.31,31.4,1.7,1.48,52.71,84.55
4860000,2910.41,15.54,1.5,5.83,252.67,31.42,1.85,1.7,53.08,84.22
4920000,2896.28,15.44,1.64,5.97,255.3,31.52,1.51,1.25,53.23,84.33
4980000,2910.77,15.64,1.47,5.94,247.07,31.66,1.66,1.42,52.94,84.49
5040000,2919.8,15.45,1.51,5.95,251.85,31.47,1.66,1.3,52.12,84.78
5100000,2924.72,15.85,1.45,5.9,249.14,31.38,1.73,1.61,53.47,84.43
5160000,2878.05,14.62,1.55,5.7,251.36,31.19,1.67,1.44,51.8,84.46
5220000,2906.66,15.19,1.57,6.0,245.65,31.12,1.87,1.7,53.23,84.96
5280000,2913.31,15.6,1.46,6.04,247.19,31.42,1.79,1.53,54.18,83.89
5340000,2879.57,14.57,1.43,5.83,250.4,31.41,1.53,1.44,51.16,85.18
5400000,2916.1,15.43,1.49,5.95,251.44,31.43,1.78,1.48,52.47,84.51
5460000,2909.35,15.07,1.36,5.9,246.01,31.23,1.57,1.25,52.18,84.69
5520000,2925.47,15.63,1.51,5.9,249.69,31.33,1.56,1.18,52.79,84.28
5580000,2906.94,15.17,1.43,6.04,248.91,31.18,1.61,1.3,52.95,84.78
5640000,2914.3,15.43,1.46,5.84,252.15,31.21,1.7,1.42,52.8,84.72
5700000,2914.03,15.71,1.6,5.94,248.13,31.32,1.49,1.29,53.11,83.78
5760000,2909.93,15.49,1.46,5.98,252.11,31.38,1.62,1.46,52.86,84.69
5820000,2928.8,15.56,1.46,6.19,250.64,31.35,1.81,1.71,52.94,84.22
5880000,2904.1,15.66,1.43,5.77,248.14,31.29,1.71,1.31,53.1,84.82
5940000,2911.96,15.57,1.49,5.98,255.42,31.25,1.64,1.54,52.75,84.63
6000000,2923.0,15.57,1.51,5.9,245.56,31.52,1.79,1.46,54.24,84.59
6060000,2920.87,15.65,1.51,6.01,248.75,31.52,1.54,1.39,53.63,84.19
6120000,2915.64,15.13,1.51,5.99,253.14,31.27,1.74,1.5,53.25,84.76
6180000,2922.15,15.77,1.54,5.9,249.78,31.61,1.67,1.34,53.68,84.51
6240000,2930.13,15.79,1.51,6.0,251.61,32.42,1.7,1.47,54.28,84.17
6300000,2893.45,15.63,1.42,6.03,248.92,31.99,1.79,1.69,54.08,84.54
6360000,2919.07,15.14,1.46,5.84,254.06,32.02,1.64,1.43,52.76,84.98
6420000,2947.35,16.05,1.51,6.05,255.53,31.96,1.6,1.29,55.01,83.7
6480000,2938.71,16.26,1.47,5.96,255.09,31.73,1.8,1.43,54.31,83.85
6540000,2939.12,15.84,1.54,6.01,255.59,32.25,1.54,1.26,54.4,84.01
6600000,2919.99,15.56,1.47,6.1,253.23,31.99,1.7,1.27,54.64,84.11
6660000,2947.0,16.01,1.54,5.96,250.59,31.91,1.82,1.57,53.69,84.03
6720000,2935.09,15.89,1.42,5.95,253.32,31.86,1.68,1.42,54.91,83.83
6780000,2901.37,14.88,1.43,5.83,257.35,32.02,1.68,1.5,51.69,85.02
6840000,2910.25,15.67,1.52,5.99,254.92,32.22,1.82,1.58,53.87,84.97
6900000,2935.93,16.05,1.48,5.96,252.31,32.43,1.61,1.4,54.39,84.21
6960000,2943.13,16.29,1.49,6.01,254.69,32.01,1.66,1.48,54.99,84.11
7020000,2917.89,15.6,1.45,5.86,256.38,31.67,1.73,1.42,53.37,84.66
7080000,2885.29,15.17,1.43,5.97,252.66,31.96,1.65,1.45,52.52,84.96
7140000,2909.88,15.54,1.52,6.06,248.75,32.03,1.58,1.25,53.2,84.44
7200000,2929.15,15.81,1.54,5.96,251.27,32.29,1.67,1.33,53.85,83.77
7260000,2902.05,15.13,1.59,5.89,246.31,32.09,1.6,1.31,53.04,84.37
7320000,2924.71,15.82,1.53,5.83,248.96,32.2,1.81,1.53,54.25,83.99
7380000,2939.1,15.71,1.53,6.26,250.15,31.85,1.66,1.24,54.37,83.67
7440000,2951.95,16.21,1.56,6.11,253.19,31.93,1.66,1.31,55.27,83.79
7500000,2941.8,16.02,1.57,6.15,251.27,32.15,1.64,1.34,54.82,83.75
7560000,2945.01,15.54,1.47,6.03,251.87,32.03,1.97,1.51,53.09,84.07
7620000,2914.17,15.71,1.47,5.89,248.02,31.89,1.6,1.38,53.89,84.59
7680000,2934.07,15.91,1.47,5.9,249.25,31.99,1.68,1.37,54.88,84.2
7740000,2903.38,15.27,1.51,5.91,248.15,31.91,1.78,1.48,53.4,84.41
7800000,2910.42,15.65,1.44,5.75,247.59,31.83,1.56,1.27,53.88,84.01
7860000,2938.54,15.99,1.43,6.13,245.97,32.08,1.65,1.49,54.16,83.34
7920000,2952.5,16.17,1.47,5.9,253.01,31.76,1.59,1.19,54.1,83.8
7980000,2908.49,15.16,1.51,5.88,250.84,31.77,1.71,1.43,52.77,84.58
8040000,2906.38,15.47,1.51,5.92,254.79,32.1,1.42,1.1,53.3,84.1
8100000,2875.56,14.92,1.5,5.69,247.76,32.07,1.53,1.38,53.21,84.45
8160000,2900.54,15.28,1.44,5.76,252.0,32.19,1.54,1.46,53.67,84.98
8220000,2899.99,15.13,1.38,5.76,248.93,32.01,1.73,1.46,52.53,84.67
8280000,2913.85,15.38,1.55,5.91,254.74,32.19,1.71,1.35,53.73,84.11
8340000,2908.4,15.68,1.48,6.1,245.4,31.97,1.62,1.45,53.37,84.97
8400000,2895.18,15.54,1.51,5.92,251.76,32.09,1.63,1.31,53.98,84.25
8460000,2921.95,15.38,1.54,6.02,258.53,32.0,1.59,1.45,53.54,84.2
8520000,2909.51,15.36,1.48,5.92,251.7,31.84,1.79,1.37,53.28,84.27
8580000,2894.36,15.15,1.51,5.86,248.18,32.02,1.79,1.57,53.68,84.51
8640000,2910.54,15.49,1.52,5.94,250.79,32.15,1.8,1.55,53.51,83.64
8700000,2918.67,15.59,1.52,6.18,253.07,31.93,1.69,1.34,53.24,84.65
8760000,2890.83,15.43,1.51,5.96,254.98,31.65,1.65,1.31,53.65,84.52
8820000,2870.64,15.09,1.46,5.88,254.38,31.58,1.58,1.47,52.79,83.95
8880000,2874.13,14.84,1.54,5.86,251.58,32.16,1.6,1.32,53.26,84.27
8940000,2901.58,15.27,1.5,5.8,248.92,32.32,1.45,1.36,53.11,84.55
9000000,2864.91,15.13,1.56,5.62,249.47,32.23,1.68,1.43,54.17,84.49
9060000,2885.58,15.25,1.51,5.9,252.37,32.1,1.72,1.37,53.32,84.78
9120000,2924.02,15.65,1.46,5.99,248.4,32.12,1.56,1.45,54.41,84.29
9180000,2897.28,15.36,1.5,5.79,249.18,32.21,1.67,1.42,53.45,85.03
9240000,2908.19,15.65,1.38,5.88,254.59,31.96,1.89,1.78,53.94,84.64
9300000,2891.26,14.58,1.38,5.96,246.97,32.16,1.59,1.15,52.22,84.88
9360000,2867.95,14.36,1.52,5.92,247.21,31.96,1.8,1.51,51.94,84.56
9420000,2884.76,15.33,1.51,5.93,247.64,32.07,1.57,1.36,52.63,84.27
9480000,2872.21,14.92,1.43,5.76,254.2,32.16,1.68,1.45,53.12,85.07
9540000,2874.48,14.74,1.53,5.76,247.63,32.02,1.7,1.45,52.19,84.47
9600000,2892.47,15.16,1.5,5.76,251.26,31.91,1.7,1.48,53.67,84.49
9660000,2874.1,14.92,1.46,5.86,246.32,32.14,1.83,1.59,53.4,84.35
9720000,2902.08,15.43,1.58,5.77,246.65,32.1,1.67,1.26,54.31,84.14
9780000,2877.8,15.13,1.45,5.71,249.12,31.85,1.71,1.53,53.56,84.29
9840000,2867.95,14.85,1.53,5.91,244.34,32.2,1.74,1.49,52.86,84.31
9900000,2872.12,14.72,1.42,5.89,248.97,31.94,1.6,1.37,53.28,84.22
9960000,2913.45,15.6,1.53,5.91,251.02,32.45,1.73,1.43,53.44,84.34
10020000,2885.1,15.23,1.47,5.75,248.48,32.56,1.74,1.56,53.89,84.32
10080000,2852.97,14.61,1.47,5.77,245.99,32.45,1.62,1.29,53.56,84.0
10140000,2872.44,14.87,1.47,5.98,245.65,32.41,1.63,1.27,52.14,84.55
10200000,2882.08,15.0,1.46,5.83,246.96,32.14,1.59,1.44,53.57,84.53
10260000,2870.66,14.8,1.5,5.85,242.8,32.34,1.66,1.29,52.99,84.32
10320000,2880.37,15.26,1.54,5.84,248.56,32.5,1.66,1.35,53.04,84.29
10380000,2883.18,15.03,1.59,5.95,250.65,32.05,1.62,1.39,52.67,84.3
10440000,2835.56,14.37,1.5,5.76,243.15,32.43,1.63,1.31,52.06,84.6
10500000,2871.21,14.7,1.51,5.71,249.59,32.17,1.78,1.64,52.65,84.44
10560000,2873.24,14.97,1.43,5.8,250.01,31.83,1.57,1.36,53.8,83.75
10620000,2863.38,14.59,1.55,5.71,246.52,32.22,1.61,1.54,52.38,84.46
10680000,2860.24,15.05,1.47,5.85,250.84,32.41,1.63,1.52,53.21,84.02
10740000,2863.95,14.84,1.52,5.59,246.05,32.12,1.55,1.22,53.14,84.54
10800000,2855.4,14.92,1.45,5.71,246.13,32.18,1.58,1.43,52.56,84.32
10860000,2872.65,14.67,1.5,5.92,247.13,32.58,1.65,1.46,53.29,84.06
10920000,2883.78,15.36,1.51,5.86,252.62,32.51,1.56,1.31,53.05,84.06
10980000,2864.55,14.73,1.47,5.85,244.89,32.47,1.8,1.44,52.23,84.53
11040000,2890.19,15.47,1.44,5.85,251.51,32.4,1.56,1.37,54.29,84.16
11100000,2905.41,15.34,1.5,5.84,250.85,32.27,1.63,1.31,53.98,83.92
11160000,2863.43,14.49,1.43,5.79,247.97,32.22,1.63,1.39,51.9,84.23
11220000,2875.69,14.93,1.5,5.73,247.91,32.34,1.65,1.21,52.48,84.79
11280000,2869.41,14.95,1.47,5.73,249.03,31.97,1.54,1.31,53.12,84.04
11340000,2890.6,15.38,1.56,5.89,247.57,32.56,1.83,1.49,53.38,84.97
11400000,2852.96,14.67,1.49,5.62,244.16,31.96,1.78,1.69,52.37,84.42
11460000,2878.67,14.95,1.56,5.85,245.11,32.47,1.69,1.51,52.17,84.54
11520000,2885.88,15.4,1.46,5.86,249.32,32.21,1.64,1.42,53.17,84.54
11580000,2851.55,14.66,1.5,5.63,243.8,32.27,1.55,1.38,52.82,84.33
11640000,2849.02,14.52,1.49,5.65,247.37,32.42,1.58,1.42,51.79,83.44
11700000,2901.29,15.33,1.49,6.05,249.37,32.4,1.75,1.47,53.95,84.12
11760000,2872.23,14.89,1.48,5.74,247.7,32.23,1.6,1.26,52.76,83.8
11820000,2896.84,14.79,1.49,5.87,250.05,32.24,1.42,1.21,52.63,84.6
11880000,2876.87,14.78,1.51,5.88,244.92,32.09,1.65,1.41,53.56,84.12
11940000,2871.19,14.78,1.53,5.74,245.62,32.05,1.57,1.29,53.07,84.79
12000000,2879.3,14.87,1.56,5.75,243.2,32.5,1.7,1.47,52.05,84.11
12060000,2903.77,15.41,1.59,5.85,253.03,31.96,1.53,1.29,53.2,84.49
12120000,2916.0,15.36,1.53,6.09,256.35,32.11,1.45,1.25,52.89,84.67
12180000,2885.72,15.08,1.54,5.79,251.79,32.44,1.56,1.32,52.54,84.63
12240000,2914.52,15.48,1.54,5.94,252.03,32.31,1.79,1.47,54.56,83.98
12300000,2906.44,15.32,1.51,5.84,252.48,32.03,1.75,1.5,53.98,84.03
12360000,2922.68,15.59,1.44,6.06,251.85,32.38,1.66,1.39,53.29,84.6
12420000,2884.44,15.4,1.48,6.05,250.92,32.41,1.62,1.35,53.55,84.5
12480000,2868.3,14.62,1.51,5.73,250.22,32.36,1.9,1.73,53.07,84.2
12540000,2906.34,15.98,1.5,5.76,248.46,32.08,1.6,1.47,54.38,84.5
12600000,2909.73,15.25,1.55,5.95,250.04,32.41,1.41,1.13,53.4,84.61
12660000,2915.12,15.56,1.47,6.11,252.69,32.3,1.8,1.49,54.14,84.29
12720000,2909.63,15.4,1.52,5.76,250.56,32.22,1.64,1.51,53.77,84.92
12780000,2878.5,14.9,1.48,5.68,250.98,32.43,1.73,1.51,53.15,84.26
12840000,2923.12,15.75,1.53,6.05,252.19,32.42,1.68,1.34,54.35,84.32
12900000,2898.63,15.14,1.46,6.11,249.9,32.42,1.6,1.47,53.56,84.17
12960000,2912.49,15.5,1.43,6.17,244.31,32.61,1.58,1.51,54.48,84.34
13020000,2923.91,15.85,1.49,6.08,251.11,32.18,1.55,1.28,54.3,84.34
13080000,2897.0,15.53,1.52,5.89,246.46,32.34,1.73,1.33,54.14,84.7
13140000,2923.99,15.82,1.45,5.82,251.14,32.13,1.72,1.59,55.36,84.21
13200000,2912.93,15.44,1.42,5.88,250.11,32.56,1.67,1.4,54.51,84.01
13260000,2889.76,15.47,1.51,5.72,251.69,32.24,1.6,1.28,54.14,84.55
13320000,2917.4,15.29,1.57,5.81,252.07,32.42,1.45,1.23,53.84,84.02
13380000,2922.92,15.57,1.44,6.07,249.04,32.54,1.59,1.42,54.23,84.33
13440000,2913.2,15.48,1.55,5.86,249.19,32.26,1.72,1.31,52.61,84.4
13500000,2931.14,15.88,1.52,6.0,252.61,31.94,1.65,1.44,54.7,84.05
13560000,2920.53,15.33,1.46,5.92,253.44,32.24,1.53,1.15,53.25,84.89
13620000,2925.7,15.62,1.52,5.95,248.58,31.9,1.79,1.63,54.0,84.51
13680000,2930.77,15.85,1.44,6.0,251.51,31.74,1.82,1.5,54.38,84.36
13740000,2931.84,15.93,1.41,6.02,250.63,31.66,1.57,1.3,54.46,83.89
13800000,2922.8,15.42,1.52,5.94,249.84,31.76,1.81,1.57,54.33,84.01
13860000,2944.5,15.95,1.58,6.0,251.69,31.97,1.75,1.55,53.92,83.95
13920000,2901.12,15.52,1.46,5.92,252.9,31.88,1.56,1.37,53.17,84.97
13980000,2925.29,15.8,1.46,5.89,249.98,32.08,1.67,1.36,54.71,83.48
14040000,2915.45,15.26,1.54,5.83,252.98,31.99,1.55,1.31,53.66,83.94
14100000,2928.19,15.8,1.57,6.07,252.89,32.16,1.63,1.36,53.54,84.43
14160000,2934.57,15.79,1.46,5.94,254.28,32.31,1.71,1.42,55.2,83.78
14220000,2940.13,15.97,1.46,6.08,250.05,32.2,1.54,1.43,54.74,84.19
14280000,2878.73,14.92,1.42,5.72,250.58,31.86,1.6,1.34,52.99,85.04
14340000,2894.91,15.2,1.39,5.81,247.16,32.0,1.77,1.51,53.18,84.35
14400000,2958.37,16.58,1.41,6.31,254.34,32.15,1.9,1.61,55.5,83.92
14460000,2943.33,16.14,1.44,5.91,257.53,32.01,1.63,1.4,54.27,84.14
14520000,2936.3,15.96,1.51,6.11,253.74,31.85,1.49,1.31,54.65,83.72
14580000,2954.79,16.23,1.47,6.0,260.59,32.16,1.77,1.49,54.1,83.95
14640000,2908.37,15.42,1.47,6.01,254.55,31.92,1.46,1.26,53.19,84.9
14700000,2934.31,16.08,1.56,6.07,253.99,31.95,1.82,1.46,55.05,83.74
14760000,2929.91,15.43,1.5,6.0,254.43,32.01,1.41,1.4,54.07,84.15
14820000,2948.99,16.41,1.61,6.06,256.45,31.99,1.69,1.48,54.71,84.23
14880000,2952.77,15.9,1.45,6.08,260.14,32.41,1.76,1.5,53.44,84.39
14940000,2909.78,15.34,1.47,5.96,251.31,32.11,1.81,1.53,52.87,84.67
15000000,2921.94,15.56,1.54,6.0,248.41,31.71,1.63,1.48,54.1,83.61
15060000,2921.31,15.74,1.5,6.08,251.34,32.22,1.57,1.37,53.74,83.72
15120000,2945.47,15.89,1.53,6.09,257.69,32.4,1.92,1.43,54.14,83.89
15180000,2895.0,15.44,1.47,5.89,248.34,32.28,1.57,1.39,53.73,84.3
15240000,2907.37,15.48,1.43,5.88,249.56,32.07,1.62,1.33,52.7,84.69
15300000,2941.33,15.93,1.47,5.96,251.93,32.31,1.77,1.28,54.47,84.0
15360000,2898.6,15.06,1.46,5.82,250.72,31.9,1.61,1.4,53.0,85.17
15420000,2925.56,15.77,1.46,6.03,250.3,32.22,1.57,1.35,54.05,83.73
15480000,2913.63,15.67,1.65,5.86,244.94,32.13,1.66,1.41,54.25,84.52
15540000,2923.76,16.28,1.52,5.86,245.85,32.27,1.75,1.64,55.51,84.27
15600000,2935.3,15.78,1.55,6.19,250.42,31.6,1.59,1.38,54.52,84.01
15660000,2912.13,15.26,1.56,5.91,255.44,32.24,1.71,1.38,52.81,84.26
15720000,2938.79,15.93,1.48,6.1,256.89,32.26,1.79,1.42,54.59,84.24
15780000,2882.22,15.14,1.4,5.65,248.38,32.13,1.72,1.44,54.04,84.56
15840000,2924.18,16.06,1.47,6.03,253.3,32.01,1.42,1.19,54.58,84.05
15900000,2904.42,15.48,1.47,5.75,252.25,31.96,1.78,1.57,54.02,84.49
15960000,2938.06,15.84,1.43,6.09,257.82,31.9,1.63,1.28,54.95,84.74
16020000,2894.67,15.1,1.57,5.88,245.68,32.22,1.76,1.6,53.59,84.55
16080000,2914.64,15.92,1.51,5.95,246.21,31.86,1.54,1.34,54.7,83.92
16140000,2907.46,15.23,1.49,5.87,252.31,32.15,1.65,1.46,54.07,84.37
16200000,2900.01,15.44,1.46,5.92,250.04,31.84,1.67,1.41,52.8,84.21
16260000,2896.28,15.0,1.52,5.87,248.43,31.95,1.68,1.29,53.1,84.58
16320000,2930.44,15.92,1.48,6.04,257.36,32.53,1.61,1.32,54.81,84.06
16380000,2892.9,14.91,1.51,5.79,253.53,32.04,1.65,1.32,51.75,84.53
16440000,2909.03,15.27,1.56,5.86,251.04,31.85,1.62,1.32,53.5,83.97
16500000,2895.85,15.08,1.49,5.77,249.63,31.9,1.69,1.47,53.17,84.51
16560000,2905.38,15.28,1.49,5.68,245.73,31.93,1.64,1.45,54.02,84.27
16620000,2906.61,15.26,1.49,5.98,251.24,31.97,1.51,1.35,53.09,84.77
16680000,2886.7,15.2,1.47,5.62,250.42,31.8,1.84,1.58,53.07,84.57
16740000,2879.49,15.02,1.51,5.96,249.42,31.95,1.77,1.62,52.43,84.96
16800000,2914.85,15.75,1.48,5.97,245.63,32.32,1.85,1.58,54.32,84.42
16860000,2889.52,15.41,1.5,5.98,251.34,31.76,1.72,1.62,53.48,84.28
16920000,2870.01,14.6,1.45,5.76,249.5,32.16,1.52,1.19,52.41,84.31
16980000,2866.66,14.83,1.54,5.67,248.37,32.06,1.68,1.46,53.18,84.73
17040000,2898.77,15.1,1.56,5.86,247.78,31.47,1.68,1.35,52.5,85.25
17100000,2878.58,14.76,1.55,5.71,253.21,31.28,1.66,1.36,52.03,84.59
17160000,2896.67,15.24,1.57,5.9,251.15,31.65,1.75,1.4,52.21,85.07
17220000,2866.25,14.48,1.49,5.66,247.8,31.56,1.53,1.37,52.09,84.4
17280000,2901.87,15.28,1.42,5.91,250.89,31.5,1.64,1.33,52.09,84.58
17340000,2871.15,14.83,1.46,5.95,248.71,31.27,1.7,1.39,51.86,85.05
17400000,2871.16,14.79,1.46,5.65,243.62,31.15,1.48,1.34,53.17,84.46
17460000,2845.52,14.61,1.52,5.67,240.4,31.24,1.62,1.35,51.28,84.47
17520000,2875.0,14.94,1.55,5.67,245.88,31.08,1.51,1.32,51.81,83.92
17580000,2873.55,14.79,1.44,5.8,246.97,31.11,1.46,1.23,50.97,84.19
17640000,2847.5,14.29,1.57,5.71,245.58,31.33,1.65,1.33,51.09,84.4
17700000,2884.53,15.29,1.57,5.98,248.04,31.22,1.63,1.49,52.73,84.31
17760000,2851.21,14.47,1.47,5.78,244.83,31.26,1.68,1.36,52.16,84.13
17820000,2886.21,15.34,1.58,5.71,253.05,31.49,1.69,1.49,52.4,84.57
17880000,2886.85,15.09,1.43,5.7,248.39,31.4,1.58,1.33,52.57,84.39
17940000,2878.55,14.79,1.5,5.83,249.09,31.33,1.58,1.49,51.18,84.6
18000000,2899.55,15.27,1.45,5.83,247.86,31.11,1.63,1.33,52.75,84.84
18060000,2893.07,15.21,1.47,5.84,244.84,31.41,1.55,1.22,52.53,84.99
18120000,2884.82,15.2,1.57,5.87,248.68,31.2,1.72,1.5,52.39,85.05
18180000,2874.64,14.97,1.5,5.76,249.61,31.2,1.61,1.42,52.17,84.18
