timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
4200000,2882.17,15.08,1.48,6.01,246.23,31.19,1.72,1.64,52.91,84.54
4260000,2866.33,15.02,1.48,5.77,245.13,31.86,1.75,1.45,52.95,84.32
4320000,2860.77,14.98,1.53,5.71,248.48,31.28,1.79,1.51,52.08,84.25
4380000,2850.47,14.71,1.45,5.63,245.96,31.31,1.65,1.46,50.89,84.0
4440000,2889.05,15.42,1.44,6.0,251.25,31.15,1.74,1.38,52.5,84.19
4500000,2865.67,14.87,1.47,5.79,248.47,31.08,1.75,1.4,51.62,84.35
4560000,2857.44,14.65,1.48,5.68,246.37,31.67,1.84,1.6,51.38,84.23
4620000,2870.01,14.84,1.39,5.54,250.4,31.14,1.68,1.36,52.24,84.84
4680000,2895.04,15.3,1.46,5.84,246.89,31.29,1.81,1.46,52.92,84.77
4740000,2862.73,14.88,1.48,5.73,242.03,31.35,1.75,1.46,52.34,84.57
4800000,2886.53,15.18,1.5,5.9,252.0,31.59,1.52,1.38,53.36,84.3
4860000,2878.72,15.12,1.5,5.57,248.26,31.46,1.79,1.47,53.09,84.11
4920000,2865.63,15.06,1.43,5.71,248.36,31.72,1.65,1.36,52.63,84.62
4980000,2890.48,14.64,1.5,5.88,253.16,31.17,1.7,1.49,52.04,84.72
5040000,2896.22,15.24,1.47,5.89,253.64,31.3,1.61,1.22,52.86,83.56
5100000,2909.5,15.86,1.48,5.85,249.48,31.68,1.89,1.54,54.23,84.46
5160000,2891.81,15.04,1.53,5.86,247.58,31.59,1.89,1.7,52.16,84.23
5220000,2890.05,15.07,1.57,5.75,250.24,31.01,1.72,1.39,52.47,84.21
5280000,2888.06,14.98,1.48,5.88,250.6,31.15,1.73,1.48,52.75,84.61
5340000,2888.81,15.17,1.51,5.8,243.83,31.11,1.69,1.49,52.08,84.35
5400000,2911.99,15.17,1.63,5.99,252.46,31.19,1.87,1.46,52.12,84.36
5460000,2906.86,15.23,1.42,5.89,250.82,31.38,1.72,1.41,53.31,83.92
5520000,2927.51,15.74,1.51,5.83,251.24,31.17,1.87,1.57,53.41,83.91
5580000,2876.61,14.63,1.58,5.73,254.04,31.44,1.98,1.63,52.78,84.23
5640000,2890.93,15.24,1.57,5.86,251.44,31.21,1.67,1.22,52.33,84.84
5700000,2919.09,15.67,1.5,5.85,249.51,31.27,1.67,1.49,54.43,83.51
5760000,2937.16,15.81,1.49,6.01,257.59,31.11,1.71,1.43,53.19,84.82
5820000,2882.46,15.09,1.47,5.97,247.63,31.18,1.49,1.36,52.74,84.4
5880000,2927.59,15.83,1.47,6.0,255.45,31.23,1.78,1.53,54.14,83.95
5940000,2907.77,15.29,1.45,6.0,252.74,31.35,1.88,1.59,52.95,84.52
6000000,2898.21,15.43,1.58,5.89,246.31,31.44,1.71,1.4,52.47,84.29
6060000,2880.23,14.94,1.52,5.86,248.84,31.09,1.75,1.48,52.51,83.97
6120000,2909.76,15.2,1.39,5.94,252.75,31.06,1.61,1.29,52.96,84.72
6180000,2932.47,15.64,1.47,6.11,251.59,31.19,1.79,1.59,53.76,84.04
6240000,2919.35,15.58,1.48,5.92,255.2,32.28,1.62,1.43,54.51,83.98
6300000,2920.66,15.33,1.46,5.94,244.75,32.06,1.42,1.27,53.22,84.03
6360000,2897.65,15.43,1.49,5.81,258.68,32.39,1.59,1.31,53.63,84.24
6420000,2895.66,14.91,1.49,6.06,245.97,32.17,1.65,1.41,53.24,84.25
6480000,2941.05,15.86,1.4,6.12,254.96,32.05,1.77,1.57,53.41,84.58
6540000,2929.04,15.6,1.55,6.03,250.67,32.04,1.85,1.63,54.17,83.51
6600000,2926.08,15.34,1.62,5.99,249.06,31.91,1.66,1.42,53.16,84.23
6660000,2922.16,15.39,1.48,5.81,251.12,32.01,1.78,1.58,53.74,84.27
6720000,2895.48,15.0,1.49,5.94,248.28,31.87,1.59,1.18,53.07,84.05
6780000,2923.85,15.91,1.5,5.93,251.85,31.84,1.73,1.3,54.22,83.78
6840000,2950.7,16.19,1.51,6.15,251.26,31.88,1.79,1.53,54.56,83.28
6900000,2922.79,15.31,1.58,5.88,251.89,31.84,1.69,1.27,53.44,84.13
6960000,2942.42,16.06,1.47,6.13,252.83,32.76,1.56,1.43,54.55,83.64
7020000,2923.88,15.83,1.59,6.0,255.51,31.92,1.72,1.62,54.54,83.44
7080000,2927.47,16.13,1.53,6.11,245.69,32.31,1.8,1.56,54.62,83.67
7140000,2924.01,15.63,1.46,6.0,252.57,32.4,1.62,1.5,53.56,84.03
7200000,2917.1,15.95,1.49,5.97,250.72,32.3,1.65,1.35,55.3,83.68
7260000,2946.78,16.27,1.52,5.95,252.7,32.3,1.64,1.36,55.36,83.81
7320000,2938.41,15.93,1.39,6.04,260.02,32.16,1.87,1.66,54.23,83.61
7380000,2936.01,16.1,1.44,5.99,255.91,32.22,1.78,1.62,55.49,83.66
7440000,2904.53,15.26,1.49,5.77,252.48,32.02,1.77,1.51,54.61,84.04
7500000,2934.58,15.99,1.53,5.9,255.33,31.51,1.68,1.22,54.92,83.91
7560000,2914.08,15.33,1.47,5.81,247.44,32.01,1.66,1.33,52.43,84.57
7620000,2916.77,15.47,1.47,6.06,242.93,32.24,1.76,1.49,54.35,84.05
7680000,2935.21,15.93,1.45,6.04,249.83,31.97,1.71,1.42,53.54,83.93
7740000,2923.58,15.49,1.51,5.91,255.95,31.98,1.61,1.51,53.48,84.19
7800000,2952.04,16.12,1.57,6.1,253.93,32.01,1.99,1.64,55.32,83.63
7860000,2929.37,15.52,1.59,5.97,254.81,32.01,1.81,1.64,54.06,83.79
7920000,2921.6,15.21,1.53,6.07,247.69,32.27,1.88,1.58,54.1,83.62
7980000,2909.63,15.78,1.49,5.78,250.19,32.03,1.7,1.44,54.52,83.81
8040000,2935.52,15.6,1.39,6.17,254.8,31.92,2.0,1.67,54.49,84.17
8100000,2944.81,15.86,1.48,5.9,249.85,32.22,1.78,1.56,54.08,83.93
8160000,2915.49,15.39,1.49,5.86,247.87,32.02,1.67,1.53,53.79,83.89
8220000,2925.96,15.68,1.51,5.9,250.37,32.18,1.7,1.4,54.17,84.23
8280000,2923.58,15.75,1.55,5.93,254.1,32.05,1.85,1.55,53.93,83.85
8340000,2910.08,15.47,1.49,5.84,247.05,32.25,1.82,1.69,53.36,83.85
8400000,2906.18,15.8,1.51,5.89,244.81,32.4,1.59,1.47,54.14,83.9
8460000,2906.93,15.0,1.51,5.94,246.88,31.93,1.55,1.25,53.0,84.39
8520000,2938.74,15.84,1.46,6.1,253.12,32.23,1.71,1.33,54.03,83.62
8580000,2898.42,15.39,1.48,5.76,247.24,31.75,1.73,1.34,54.4,84.15
8640000,2930.89,15.74,1.48,5.9,244.84,32.07,1.7,1.51,53.31,84.19
8700000,2916.5,15.5,1.5,5.96,251.79,31.6,1.7,1.39,53.42,84.29
8760000,2898.3,15.21,1.48,5.98,246.46,31.93,1.64,1.47,53.84,84.0
8820000,2891.68,15.08,1.43,5.85,251.52,32.14,1.79,1.48,52.57,84.52
8880000,2894.37,15.27,1.53,5.77,247.08,32.56,1.58,1.31,53.35,84.25
8940000,2906.38,15.37,1.45,5.92,252.28,31.69,1.8,1.53,53.08,84.17
9000000,2911.75,15.31,1.55,5.91,248.09,32.07,1.79,1.54,53.58,84.81
9060000,2879.0,14.98,1.55,5.92,240.64,31.85,1.73,1.46,54.16,84.15
9120000,2892.76,15.27,1.55,6.02,255.1,32.1,1.75,1.49,53.14,84.3
9180000,2920.9,15.65,1.5,5.82,255.02,31.73,1.76,1.58,53.76,84.3
9240000,2894.1,14.71,1.5,5.83,254.06,31.9,1.73,1.61,53.24,84.25
9300000,2900.17,15.03,1.48,5.96,251.63,32.14,1.83,1.48,53.4,84.11
9360000,2904.19,15.11,1.52,5.71,248.87,32.18,1.74,1.48,53.01,84.48
9420000,2908.85,15.37,1.43,5.78,250.23,32.37,1.85,1.41,53.91,84.63
9480000,2863.32,14.83,1.5,5.75,244.19,31.84,1.75,1.37,52.58,83.56
9540000,2888.62,15.06,1.53,5.87,251.21,32.11,1.58,1.28,53.99,84.17
9600000,2903.86,15.36,1.4,5.92,246.79,31.97,1.76,1.5,54.45,84.83
9660000,2907.01,15.64,1.51,5.91,251.33,32.05,1.7,1.45,53.99,84.17
9720000,2890.93,14.71,1.53,5.77,252.62,31.98,1.72,1.46,52.61,84.38
9780000,2865.72,14.68,1.4,5.77,249.39,31.88,1.65,1.45,52.42,84.59
9840000,2880.35,15.32,1.44,5.83,243.95,32.09,1.65,1.38,54.44,83.95
9900000,2901.81,15.47,1.53,6.14,254.59,32.29,1.78,1.64,53.97,84.33
9960000,2917.02,15.61,1.43,5.97,247.09,32.17,1.67,1.36,53.64,83.93
10020000,2871.24,14.42,1.49,5.77,242.08,31.63,1.83,1.49,52.08,83.54
10080000,2893.12,15.37,1.6,5.84,249.63,32.12,1.7,1.46,54.38,84.28
10140000,2887.49,15.2,1.57,5.82,253.41,32.38,1.84,1.51,53.58,83.86
10200000,2893.41,15.29,1.47,5.98,251.74,32.48,1.81,1.57,53.66,84.25
10260000,2893.33,15.1,1.51,5.77,252.29,32.12,1.58,1.33,52.62,84.64
10320000,2876.44,15.0,1.6,5.76,249.71,32.2,1.75,1.64,53.81,83.69
10380000,2883.35,15.06,1.59,5.81,252.37,32.13,1.84,1.55,53.94,83.79
10440000,2867.81,14.84,1.49,5.8,247.99,32.33,1.52,1.28,53.03,83.99
10500000,2881.85,15.17,1.53,5.86,247.11,32.17,1.72,1.37,53.59,83.59
10560000,2864.36,14.5,1.43,5.59,243.88,32.34,1.8,1.56,52.63,84.15
10620000,2879.95,14.55,1.49,5.7,243.43,32.36,1.67,1.28,52.68,84.24
10680000,2871.02,14.99,1.53,5.64,244.57,32.16,1.73,1.45,53.37,84.57
10740000,2853.57,14.78,1.45,5.59,244.63,32.41,1.75,1.56,52.43,83.7
10800000,2862.27,14.86,1.48,5.74,247.73,32.11,1.68,1.42,52.76,84.17
10860000,2858.24,14.7,1.53,5.68,242.95,32.43,1.72,1.34,52.85,84.15
10920000,2883.47,15.21,1.5,5.79,242.16,32.53,1.66,1.42,52.49,83.94
10980000,2849.48,14.3,1.52,5.64,246.77,32.12,1.71,1.51,53.09,83.52
11040000,2856.9,14.67,1.54,5.75,247.71,32.2,1.73,1.46,53.07,83.73
11100000,2888.89,14.86,1.43,5.7,247.75,32.73,1.87,1.53,52.97,84.26
11160000,2874.98,14.99,1.52,5.93,250.32,32.01,1.66,1.33,53.11,84.01
11220000,2873.24,15.08,1.49,5.72,241.84,32.19,1.72,1.44,52.61,84.1
11280000,2875.65,14.85,1.59,5.71,242.24,32.15,1.87,1.55,53.11,83.71
11340000,2886.79,15.26,1.54,5.81,257.79,32.33,1.74,1.44,54.14,83.75
11400000,2856.54,14.71,1.52,5.53,248.62,32.25,1.8,1.55,53.31,84.52
11460000,2870.84,14.91,1.5,5.75,249.89,32.35,1.74,1.45,52.93,83.75
11520000,2870.27,14.65,1.52,5.76,250.04,32.03,1.58,1.31,52.42,84.59
11580000,2849.65,14.64,1.53,5.65,243.7,32.34,1.7,1.49,52.28,83.91
11640000,2859.75,14.33,1.56,5.59,243.13,32.42,1.75,1.45,51.76,84.45
11700000,2887.75,14.93,1.52,5.75,246.37,32.26,1.68,1.49,51.54,84.9
11760000,2886.05,15.08,1.51,5.73,245.1,32.44,1.77,1.66,52.66,84.07
11820000,2867.63,14.99,1.54,5.63,244.43,31.81,1.58,1.38,52.72,84.18
11880000,2876.93,15.01,1.49,5.7,245.88,32.26,1.73,1.47,53.34,84.45
11940000,2895.6,15.34,1.42,5.8,247.19,32.07,1.55,1.26,53.49,84.49
12000000,2896.19,14.97,1.49,5.77,251.06,32.39,1.72,1.5,53.22,84.37
12060000,2876.46,15.5,1.44,5.85,245.86,32.2,1.77,1.46,53.88,83.72
12120000,2875.55,15.22,1.59,5.81,249.64,32.44,1.63,1.39,53.93,84.03
12180000,2890.78,15.06,1.53,6.0,251.11,32.05,1.78,1.48,53.21,84.2
12240000,2883.3,15.23,1.48,5.65,248.15,32.3,1.55,1.36,53.24,84.02
12300000,2900.47,15.22,1.47,5.85,249.95,32.46,1.74,1.41,54.5,84.1
12360000,2863.94,14.87,1.51,5.67,243.38,32.22,1.8,1.45,52.95,84.26
12420000,2876.87,14.83,1.53,5.75,247.41,32.3,1.64,1.39,52.33,84.39
12480000,2876.59,14.66,1.46,5.84,253.86,32.59,1.65,1.39,51.54,84.45
12540000,2868.9,14.7,1.47,5.76,249.66,32.13,1.62,1.42,53.07,84.38
12600000,2913.09,15.46,1.54,6.02,249.28,32.03,1.8,1.57,53.42,84.19
12660000,2900.97,15.8,1.42,5.78,245.82,32.34,2.01,1.6,55.05,84.15
12720000,2890.97,15.34,1.57,5.8,243.0,32.36,1.75,1.61,53.76,84.28
12780000,2896.07,15.2,1.47,5.94,246.85,32.63,1.65,1.41,53.32,84.19
12840000,2888.52,14.92,1.49,5.72,246.44,32.43,1.6,1.44,52.96,84.36
12900000,2903.21,15.5,1.45,6.0,247.48,32.4,1.78,1.41,53.74,83.88
12960000,2924.3,15.53,1.47,5.91,258.75,32.46,1.82,1.49,53.95,83.98
13020000,2892.6,15.5,1.52,5.87,251.43,32.38,1.52,1.23,54.63,83.91
13080000,2903.02,15.23,1.47,5.73,251.08,32.33,1.7,1.36,52.62,84.14
13140000,2891.41,15.07,1.48,5.83,247.84,32.79,1.78,1.44,54.2,84.39
13200000,2886.54,15.02,1.51,5.67,249.72,32.36,1.64,1.44,53.84,84.35
13260000,2904.64,15.56,1.5,5.85,249.44,32.46,1.75,1.56,54.16,84.16
13320000,2902.6,15.16,1.59,6.06,251.43,32.36,1.69,1.4,54.11,84.11
13380000,2909.92,15.66,1.43,6.02,255.75,32.36,1.81,1.34,54.62,83.94
13440000,2901.58,15.72,1.51,5.82,251.93,32.3,1.75,1.56,54.29,84.33
13500000,2910.46,15.44,1.48,5.82,248.77,31.96,1.85,1.67,53.56,84.08
13560000,2914.3,15.69,1.43,5.9,250.6,32.09,1.98,1.56,54.31,83.92
13620000,2911.81,15.4,1.49,5.9,250.82,32.1,1.64,1.4,53.57,84.39
13680000,2883.03,15.13,1.52,5.9,244.43,32.16,1.67,1.46,53.29,84.01
13740000,2924.62,15.7,1.51,5.86,253.76,32.12,1.79,1.67,53.98,83.7
13800000,2910.1,15.4,1.41,5.97,255.24,32.22,1.76,1.47,54.16,84.29
13860000,2879.66,15.04,1.49,5.68,247.97,31.95,1.77,1.47,54.51,84.34
13920000,2913.78,15.56,1.44,5.96,252.84,31.87,1.73,1.55,53.77,83.95
13980000,2914.36,15.69,1.44,5.84,248.78,31.98,1.71,1.45,55.05,84.31
14040000,2902.92,15.07,1.47,6.01,255.21,32.3,1.79,1.46,53.42,84.92
14100000,2904.85,15.1,1.52,6.01,248.2,31.79,1.69,1.54,52.97,84.89
14160000,2931.81,15.94,1.55,6.01,254.79,32.04,1.69,1.36,54.99,83.97
14220000,2900.7,15.4,1.55,5.84,248.86,32.16,1.69,1.45,53.03,84.22
14280000,2933.7,15.9,1.51,5.9,251.56,32.11,1.81,1.5,54.64,83.63
14340000,2943.43,16.07,1.62,6.11,252.75,32.21,1.84,1.52,55.48,83.09
14400000,2927.0,15.87,1.52,5.92,252.77,32.1,1.68,1.6,54.66,84.01
14460000,2924.41,15.71,1.51,5.92,255.36,31.77,1.69,1.39,54.52,83.95
14520000,2921.32,15.7,1.59,5.77,251.17,31.89,1.59,1.4,54.23,84.23
14580000,2945.84,16.54,1.55,6.17,254.09,32.2,1.77,1.48,54.83,83.77
14640000,2942.13,16.05,1.49,6.02,249.88,32.02,1.81,1.63,54.79,83.84
14700000,2917.12,15.57,1.46,5.86,251.84,32.04,1.84,1.58,53.2,84.35
14760000,2918.47,15.3,1.58,5.98,254.47,31.8,1.7,1.48,52.92,84.47
14820000,2931.14,15.97,1.44,6.01,252.67,31.94,1.93,1.64,53.63,83.86
14880000,2953.59,16.25,1.51,5.99,257.38,32.45,1.84,1.34,55.19,83.15
14940000,2913.81,15.63,1.53,5.74,254.19,32.25,1.71,1.33,53.79,84.23
15000000,2928.07,15.53,1.54,5.99,252.56,32.07,1.51,1.26,54.19,84.39
15060000,2926.66,15.87,1.52,6.2,255.59,32.16,1.74,1.46,55.16,84.34
15120000,2923.2,15.61,1.51,6.11,254.89,32.14,1.65,1.31,53.31,84.01
15180000,2937.73,15.9,1.4,6.06,249.26,32.43,1.79,1.51,54.06,84.18
15240000,2938.87,16.0,1.5,5.95,255.92,32.13,1.63,1.37,55.34,83.22
15300000,2918.67,15.59,1.46,5.98,251.12,32.06,1.82,1.47,53.2,84.41
15360000,2932.93,16.0,1.55,6.18,253.67,32.08,1.59,1.23,54.13,83.72
15420000,2905.85,15.8,1.64,5.83,250.5,31.91,1.73,1.43,54.65,83.79
15480000,2965.77,16.54,1.6,6.42,247.08,32.12,1.75,1.51,55.4,83.49
15540000,2935.64,16.02,1.47,5.98,249.93,32.1,1.78,1.4,54.11,83.74
15600000,2926.83,15.46,1.44,6.07,257.04,32.43,1.66,1.52,53.87,84.06
15660000,2915.02,15.34,1.49,5.99,252.75,31.87,1.72,1.44,54.28,84.0
15720000,2916.75,15.31,1.51,5.83,250.02,31.59,1.65,1.42,53.74,84.17
15780000,2915.23,15.66,1.51,5.99,250.86,32.04,2.0,1.56,52.51,84.16
15840000,2914.65,15.62,1.57,6.22,255.05,31.95,1.93,1.65,53.46,84.32
15900000,2904.6,15.47,1.45,5.89,255.13,32.31,1.71,1.4,53.85,83.36
15960000,2937.31,15.9,1.46,6.0,253.58,32.36,1.64,1.24,53.95,83.9
16020000,2915.01,15.54,1.61,5.87,250.33,32.4,1.71,1.51,53.13,84.47
16080000,2921.54,15.82,1.4,6.16,258.03,32.06,1.7,1.41,54.44,84.17
16140000,2905.72,15.03,1.5,5.94,249.16,32.15,1.7,1.44,52.46,84.88
16200000,2943.51,15.94,1.54,6.05,252.6,32.05,1.72,1.53,54.35,84.59
16260000,2895.24,15.03,1.52,5.92,249.07,32.07,1.86,1.6,53.34,84.06
16320000,2929.1,15.9,1.53,6.06,248.29,31.88,1.84,1.59,54.49,84.26
16380000,2898.51,15.17,1.55,5.95,249.28,31.7,1.67,1.51,53.31,84.39
16440000,2894.42,15.49,1.43,5.9,251.52,31.98,1.62,1.34,53.92,83.96
16500000,2927.11,15.65,1.57,6.01,256.39,32.2,1.77,1.49,53.58,84.7
16560000,2901.74,15.54,1.57,5.87,246.1,32.32,1.73,1.52,53.59,84.57
16620000,2903.94,15.09,1.51,5.84,247.71,32.01,1.68,1.43,52.93,84.03
16680000,2904.95,15.55,1.49,6.04,248.54,32.11,1.7,1.39,53.53,84.81
16740000,2914.15,15.21,1.52,5.85,250.41,32.12,1.79,1.46,54.28,83.9
16800000,2892.4,15.44,1.54,5.78,244.06,32.15,1.5,1.21,53.82,84.18
16860000,2876.06,15.17,1.51,5.64,252.02,31.91,1.72,1.59,53.6,84.17
16920000,2889.45,15.19,1.6,6.03,254.45,32.16,1.9,1.72,53.76,83.7
16980000,2891.75,15.21,1.53,5.84,249.56,31.75,1.8,1.64,53.06,84.7
17040000,2887.81,15.05,1.54,5.87,252.02,31.51,1.74,1.61,52.5,85.06
17100000,2856.94,14.63,1.51,5.6,243.48,31.05,1.75,1.47,51.74,84.63
17160000,2878.38,14.93,1.52,5.69,249.47,31.54,1.71,1.51,53.63,83.9
17220000,2872.89,14.73,1.53,5.85,242.71,31.44,1.74,1.52,52.05,84.31
17280000,2902.95,15.39,1.49,6.01,248.67,31.63,1.89,1.75,53.46,84.2
17340000,2891.85,15.5,1.6,5.78,256.18,31.41,1.92,1.67,53.13,84.54
17400000,2908.34,15.2,1.57,5.94,254.94,31.28,1.68,1.36,52.53,84.38
17460000,2886.91,14.78,1.44,5.8,247.14,31.17,1.86,1.6,51.53,84.36
17520000,2883.57,14.73,1.46,5.78,248.09,31.22,1.83,1.62,52.19,84.15
17580000,2881.02,15.28,1.47,5.74,248.89,31.15,1.88,1.51,52.61,84.61
17640000,2881.18,15.11,1.5,5.78,251.21,31.24,1.62,1.36,52.53,84.38
17700000,2874.86,15.01,1.49,5.66,250.73,31.22,1.71,1.39,51.99,84.27
17760000,2914.66,15.48,1.51,5.99,253.02,31.31,1.75,1.42,53.09,84.12
17820000,2885.01,15.14,1.43,5.8,245.01,31.02,1.77,1.47,52.22,84.4
17880000,2864.23,14.95,1.54,5.89,242.74,31.3,1.84,1.44,52.36,84.23
17940000,2874.86,14.86,1.49,5.94,252.17,31.08,1.75,1.47,52.28,84.55
18000000,2848.96,14.58,1.46,5.71,247.38,31.43,1.8,1.52,51.97,84.18
18060000,2889.03,15.57,1.51,5.88,255.02,31.39,1.7,1.32,54.34,84.05
18120000,2861.8,14.99,1.52,5.75,248.16,31.57,1.57,1.5,52.71,83.97
18180000,2879.81,14.84,1.5,5.88,252.53,31.14,1.94,1.65,51.57,85.26
