timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
5520000,2929.04,15.78,1.47,6.15,254.18,31.33,1.61,1.38,52.9,84.65
5580000,2917.08,15.54,1.48,6.05,255.03,31.34,1.45,1.19,52.8,84.29
5640000,2950.35,16.39,1.56,6.24,258.04,31.48,1.61,1.44,54.27,83.9
5700000,2960.62,16.13,1.48,6.22,251.37,31.56,1.65,1.45,53.77,83.77
5760000,2943.71,15.71,1.44,5.99,249.64,31.07,1.53,1.18,52.48,84.27
5820000,2909.95,15.62,1.46,5.96,249.08,31.04,1.61,1.47,52.46,84.91
5880000,2944.66,15.96,1.55,6.23,249.13,31.54,1.59,1.36,53.83,84.35
5940000,2930.01,15.73,1.55,5.87,257.63,31.42,1.65,1.47,52.92,84.24
6000000,2931.82,15.63,1.47,6.04,254.54,31.38,1.64,1.36,52.14,85.57
6060000,2932.85,15.57,1.54,6.13,254.14,31.44,1.68,1.46,53.63,84.51
6120000,2922.89,15.46,1.48,5.85,252.06,31.12,1.63,1.25,53.25,84.36
6180000,2953.52,16.12,1.51,6.12,258.62,31.39,1.47,1.24,53.04,84.45
6240000,2919.02,15.4,1.5,5.93,256.88,32.24,1.5,1.29,52.26,84.72
6300000,2905.99,15.33,1.59,5.97,254.24,31.72,1.63,1.35,52.49,84.33
6360000,2934.73,15.58,1.51,6.16,256.15,32.18,1.56,1.39,53.0,84.28
6420000,2923.54,15.92,1.52,5.98,255.69,31.57,1.72,1.4,53.88,84.72
6480000,2931.17,15.69,1.49,5.98,242.86,32.19,1.5,1.14,53.69,84.47
6540000,2931.52,15.89,1.44,6.07,257.55,32.11,1.75,1.42,53.68,84.18
6600000,2937.65,16.31,1.48,6.0,259.77,31.66,1.78,1.65,54.26,84.01
6660000,2936.92,15.67,1.49,6.04,252.84,32.16,1.63,1.36,54.22,84.44
6720000,2931.4,15.7,1.52,6.15,253.21,32.14,1.67,1.45,53.95,84.11
6780000,2915.96,15.68,1.38,5.96,247.03,31.71,1.79,1.39,54.21,84.06
6840000,2919.91,15.4,1.5,6.03,252.37,31.66,1.64,1.36,53.32,84.64
6900000,2911.69,15.45,1.48,5.86,253.68,32.17,1.64,1.47,53.6,84.98
6960000,2926.06,15.65,1.54,5.97,249.07,31.97,1.62,1.45,53.42,84.29
7020000,2933.91,15.54,1.49,6.1,249.67,32.05,1.79,1.45,53.65,84.46
7080000,2936.92,15.98,1.47,6.02,252.04,31.94,1.7,1.36,54.78,84.38
7140000,2926.62,15.74,1.45,6.14,249.89,32.26,1.51,1.5,53.94,83.99
7200000,2917.12,15.5,1.49,5.86,247.99,31.92,1.65,1.42,53.36,84.87
7260000,2925.64,15.83,1.47,5.99,253.62,32.39,1.75,1.51,53.92,84.18
7320000,2912.32,15.57,1.56,5.9,252.61,31.96,1.66,1.52,53.41,84.26
7380000,2943.12,15.79,1.54,6.1,251.49,32.05,1.68,1.48,52.81,84.43
7440000,2924.26,15.46,1.59,5.88,256.12,32.12,1.65,1.43,52.79,84.7
7500000,2888.98,14.97,1.54,5.79,250.04,31.87,1.75,1.55,52.46,85.08
7560000,2906.64,15.26,1.57,6.05,244.48,32.11,1.62,1.4,53.63,84.93
7620000,2873.42,14.74,1.52,5.73,247.43,31.88,1.53,1.27,52.39,84.75
7680000,2923.22,15.39,1.47,6.14,253.71,32.08,1.67,1.52,52.9,84.77
7740000,2911.65,15.16,1.54,6.07,248.06,32.08,1.56,1.29,52.65,85.58
7800000,2891.08,15.01,1.54,5.86,247.79,31.85,1.63,1.51,53.02,85.44
7860000,2875.79,14.73,1.54,5.62,250.62,32.44,1.56,1.42,52.37,84.61
7920000,2920.17,15.16,1.52,6.1,250.5,32.36,1.51,1.35,52.45,84.89
7980000,2924.87,15.65,1.39,5.97,249.89,32.24,1.6,1.36,53.39,84.05
8040000,2893.37,15.52,1.48,5.77,246.28,31.95,1.66,1.46,53.26,84.94
8100000,2899.98,15.58,1.58,5.82,244.94,31.87,1.64,1.37,53.64,84.36
8160000,2899.25,15.01,1.52,5.75,246.63,31.96,1.74,1.53,52.27,84.48
8220000,2889.16,14.9,1.54,5.84,251.47,31.95,1.63,1.36,52.74,84.63
8280000,2888.47,15.02,1.5,5.91,247.72,32.02,1.62,1.43,52.27,85.0
8340000,2896.03,14.97,1.5,5.76,244.57,31.99,1.67,1.33,52.9,85.49
8400000,2907.05,15.33,1.53,6.07,254.96,31.92,1.68,1.45,52.74,85.17
8460000,2898.68,15.37,1.47,5.94,245.29,32.13,1.67,1.42,52.59,84.45
8520000,2883.71,14.76,1.49,5.96,246.51,31.96,1.72,1.31,53.06,84.72
8580000,2895.66,15.21,1.46,5.63,248.66,32.15,1.6,1.34,52.52,85.39
8640000,2900.79,15.28,1.51,5.99,252.4,32.18,1.57,1.32,53.75,84.26
8700000,2882.14,15.02,1.61,5.94,245.16,32.03,1.62,1.42,52.74,84.89
8760000,2872.1,14.66,1.41,5.78,249.77,32.17,1.76,1.49,53.19,84.37
8820000,2905.7,15.15,1.44,5.98,246.99,32.27,1.68,1.46,53.3,85.1
8880000,2879.77,14.81,1.55,5.98,248.18,31.85,1.62,1.36,52.22,84.79
8940000,2872.56,14.72,1.48,5.65,245.74,31.98,1.63,1.46,51.61,84.88
9000000,2859.3,14.55,1.53,5.87,247.0,31.73,1.72,1.54,51.96,84.99
9060000,2900.37,15.2,1.52,5.81,250.82,32.03,1.62,1.4,52.46,85.33
9120000,2868.48,14.81,1.54,5.79,246.01,31.9,1.55,1.26,52.58,83.99
9180000,2897.09,15.34,1.58,5.9,248.0,32.3,1.65,1.45,52.92,84.6
9240000,2895.17,15.35,1.5,5.85,246.86,31.84,1.65,1.43,53.16,84.99
9300000,2863.5,14.81,1.53,5.87,244.21,31.91,1.61,1.26,52.81,84.86
9360000,2840.74,14.08,1.47,5.7,248.23,31.61,1.52,1.33,50.25,84.48
9420000,2884.41,15.2,1.5,5.9,245.31,32.04,1.53,1.18,53.32,84.59
9480000,2859.06,14.63,1.42,5.75,245.47,31.8,1.68,1.31,52.31,84.69
9540000,2871.02,14.7,1.53,5.67,249.88,32.0,1.41,1.26,52.16,84.4
9600000,2866.71,14.82,1.55,5.86,246.96,32.12,1.67,1.51,52.05,85.01
9660000,2865.73,14.7,1.49,5.58,246.26,31.69,1.39,1.16,51.61,84.59
9720000,2865.93,14.3,1.64,5.71,249.29,32.17,1.61,1.46,52.07,85.01
9780000,2898.57,15.1,1.51,5.8,256.53,31.93,1.58,1.38,52.53,85.15
9840000,2860.7,14.83,1.53,5.77,251.24,32.31,1.71,1.36,52.73,84.31
9900000,2859.87,14.88,1.63,5.96,245.78,32.43,1.69,1.49,53.24,84.77
9960000,2858.73,14.77,1.43,5.76,246.94,32.02,1.39,1.12,53.25,84.78
10020000,2887.67,14.9,1.47,5.9,249.81,32.83,1.61,1.38,53.32,84.62
10080000,2878.74,14.86,1.53,6.0,249.19,31.93,1.65,1.35,53.0,84.22
10140000,2863.96,14.85,1.58,5.9,246.28,32.32,1.58,1.37,53.49,83.7
10200000,2870.25,15.13,1.48,5.68,250.41,32.56,1.71,1.41,53.0,84.66
10260000,2876.9,14.76,1.52,5.65,249.01,32.27,1.62,1.28,52.31,84.25
10320000,2880.37,14.8,1.52,5.9,249.3,32.3,1.65,1.42,53.11,84.87
10380000,2870.55,14.58,1.44,5.87,246.42,32.25,1.55,1.13,52.3,84.98
10440000,2872.15,14.94,1.52,5.75,250.48,32.49,1.55,1.16,52.99,84.18
10500000,2864.33,14.86,1.44,5.8,247.8,32.16,1.72,1.41,53.06,84.8
10560000,2858.72,14.67,1.53,5.65,250.71,32.3,1.57,1.27,52.13,84.39
10620000,2890.86,14.79,1.51,5.8,248.17,32.14,1.38,1.08,53.24,84.48
10680000,2862.76,14.69,1.48,5.73,244.97,32.25,1.77,1.35,51.98,84.8
10740000,2859.19,14.57,1.51,5.61,245.5,32.3,1.64,1.32,52.1,84.83
10800000,2869.59,14.94,1.52,5.64,243.05,32.37,1.73,1.4,52.83,84.69
10860000,2895.72,15.33,1.55,5.92,253.04,32.84,1.56,1.29,52.76,85.25
10920000,2865.33,14.66,1.51,5.83,249.4,32.46,1.57,1.24,53.01,84.44
10980000,2865.31,14.78,1.52,5.87,243.33,31.94,1.77,1.74,53.22,84.16
11040000,2878.22,15.29,1.49,5.68,245.02,32.38,1.65,1.53,53.5,84.42
11100000,2886.29,14.89,1.57,5.83,245.12,32.67,1.64,1.35,52.92,84.48
11160000,2889.27,14.93,1.47,6.02,248.83,32.06,1.49,1.24,52.89,84.69
11220000,2900.07,14.99,1.43,5.97,246.77,32.19,1.51,1.27,52.54,85.63
11280000,2862.95,14.75,1.49,5.93,247.01,32.1,1.49,1.15,52.02,84.9
11340000,2902.67,15.29,1.51,5.96,251.88,32.21,1.68,1.5,54.26,85.02
11400000,2872.9,14.76,1.46,5.96,249.31,32.15,1.46,1.37,52.96,84.85
11460000,2888.91,14.67,1.55,5.73,249.08,32.7,1.55,1.48,53.03,85.39
11520000,2878.14,15.21,1.48,5.67,251.39,32.0,1.67,1.43,54.18,84.33
11580000,2885.51,15.47,1.4,5.8,244.41,32.3,1.61,1.47,53.55,84.5
11640000,2897.37,15.34,1.52,5.88,247.65,32.67,1.74,1.36,53.12,84.98
11700000,2883.86,15.05,1.46,5.89,244.09,32.48,1.54,1.35,53.41,84.57
11760000,2902.09,15.48,1.43,5.9,251.64,32.31,1.64,1.47,54.33,84.27
11820000,2905.17,15.39,1.44,5.89,252.13,32.43,1.59,1.49,53.73,85.14
11880000,2917.13,14.94,1.45,6.08,256.23,32.13,1.7,1.45,53.69,84.18
11940000,2905.49,15.12,1.54,5.92,255.27,32.11,1.56,1.33,53.61,84.86
12000000,2879.33,14.97,1.51,5.76,249.97,32.61,1.61,1.34,53.73,84.55
12060000,2912.87,15.27,1.48,5.84,251.13,32.25,1.68,1.55,53.38,84.9
12120000,2903.8,15.23,1.5,5.8,248.56,32.09,1.64,1.31,53.55,84.1
12180000,2903.75,15.59,1.42,5.86,252.67,31.94,1.53,1.36,53.7,85.03
12240000,2908.67,15.6,1.59,5.84,250.77,32.1,1.49,1.31,53.71,84.46
12300000,2893.53,15.4,1.42,5.86,248.53,32.61,1.62,1.33,52.91,84.96
12360000,2939.28,16.05,1.54,6.06,253.55,32.5,1.75,1.5,54.61,84.22
12420000,2912.58,15.35,1.53,5.91,250.32,32.14,1.59,1.36,52.63,84.73
12480000,2905.9,15.38,1.41,5.82,255.06,32.11,1.56,1.29,53.99,84.52
12540000,2917.84,15.6,1.47,5.89,251.53,32.17,1.52,1.36,54.28,83.9
12600000,2910.67,15.07,1.47,5.84,251.76,32.43,1.65,1.52,52.29,84.93
12660000,2919.61,15.64,1.42,5.87,252.71,32.45,1.44,1.19,54.03,84.33
12720000,2914.61,15.06,1.5,5.93,252.53,32.07,1.73,1.42,53.46,84.92
12780000,2891.37,15.18,1.47,6.01,250.21,32.37,1.87,1.57,52.04,84.4
12840000,2897.68,15.01,1.51,5.9,255.71,32.28,1.53,1.43,53.51,84.63
12900000,2950.36,16.32,1.53,5.97,253.09,32.47,1.43,1.21,55.87,83.55
12960000,2927.29,15.92,1.5,6.02,252.43,32.27,1.58,1.34,54.51,84.29
13020000,2932.84,15.81,1.58,6.16,250.84,31.96,1.65,1.36,55.08,84.01
13080000,2922.11,15.77,1.42,5.86,250.5,32.23,1.73,1.48,54.22,84.09
13140000,2933.91,16.08,1.52,6.24,253.99,31.84,1.51,1.22,55.06,84.03
13200000,2927.94,15.72,1.49,6.03,249.09,32.34,1.69,1.42,53.36,84.09
13260000,2924.85,15.35,1.59,5.94,253.74,31.92,1.5,1.4,54.16,84.01
13320000,2923.02,15.71,1.43,6.13,252.12,32.32,1.45,1.2,54.13,83.95
13380000,2925.7,15.61,1.41,6.07,256.73,32.17,1.56,1.23,53.5,84.86
13440000,2933.92,15.82,1.47,6.03,251.47,31.9,1.78,1.51,54.62,84.26
13500000,2927.33,15.57,1.54,6.05,252.73,31.88,1.63,1.35,53.35,84.39
13560000,2915.98,15.35,1.61,5.93,253.21,31.89,1.61,1.3,53.94,84.66
13620000,2907.9,15.7,1.51,5.98,254.62,31.92,1.61,1.34,54.61,84.26
13680000,2939.74,16.2,1.54,6.07,251.41,32.33,1.62,1.4,53.44,84.47
13740000,2916.53,15.22,1.52,5.84,251.0,32.14,1.56,1.45,54.42,84.57
13800000,2920.93,15.75,1.54,5.89,252.99,32.22,1.64,1.37,53.4,84.16
13860000,2942.58,15.72,1.41,6.01,258.95,31.89,1.74,1.41,53.7,84.15
13920000,2903.23,15.29,1.5,6.05,251.48,32.22,1.55,1.34,53.39,84.44
13980000,2930.09,15.92,1.45,6.06,253.07,32.1,1.58,1.38,54.5,83.85
14040000,2941.09,15.85,1.37,6.06,248.51,32.35,1.72,1.48,53.82,84.44
14100000,2937.21,16.13,1.46,6.16,255.44,32.21,1.55,1.2,54.21,83.72
14160000,2936.91,15.87,1.57,5.91,252.35,32.03,1.65,1.36,53.63,84.52
14220000,2922.22,15.33,1.47,6.14,252.23,32.23,1.73,1.54,53.34,84.15
14280000,2926.57,15.71,1.44,6.18,256.52,31.85,1.57,1.32,53.65,83.95
14340000,2941.95,15.74,1.49,6.07,252.06,32.0,1.88,1.66,54.76,84.18
14400000,2933.6,16.03,1.45,6.09,250.25,31.76,1.51,1.27,54.72,84.25
14460000,2898.56,15.31,1.48,5.91,252.58,32.14,1.7,1.37,54.16,84.95
14520000,2924.42,15.82,1.53,6.01,254.56,31.92,1.61,1.41,54.67,84.06
14580000,2916.81,15.39,1.51,6.03,252.83,32.25,1.37,1.15,54.17,83.91
14640000,2937.96,15.74,1.51,5.99,248.79,32.48,1.69,1.34,53.83,84.4
14700000,2873.72,15.26,1.52,5.6,249.83,31.94,1.66,1.31,53.49,85.02
14760000,2916.75,15.58,1.46,5.86,253.44,31.71,1.77,1.41,53.11,84.92
14820000,2889.37,15.14,1.44,5.7,250.89,31.73,1.51,1.24,53.45,84.3
14880000,2929.49,15.9,1.5,6.04,250.32,32.42,1.55,1.35,54.13,84.06
14940000,2916.78,15.75,1.61,5.9,251.33,32.22,1.55,1.25,53.2,84.6
15000000,2885.01,14.81,1.59,5.89,245.95,32.18,1.7,1.56,50.91,85.1
15060000,2928.75,15.61,1.48,5.92,250.31,32.05,1.59,1.32,53.58,84.96
15120000,2902.54,15.24,1.43,5.93,253.74,31.81,1.49,1.25,53.39,84.06
15180000,2907.73,15.44,1.44,5.86,248.01,32.05,1.53,1.33,53.12,84.93
15240000,2914.25,15.15,1.5,5.94,250.15,31.98,1.55,1.28,52.91,84.89
15300000,2911.66,15.19,1.55,5.81,250.06,31.98,1.59,1.25,53.15,84.77
15360000,2892.91,15.31,1.49,5.93,246.59,31.89,1.62,1.43,52.27,85.09
15420000,2939.33,16.01,1.53,6.02,252.89,32.05,1.8,1.59,54.2,84.26
15480000,2871.16,14.7,1.54,5.85,245.17,31.66,1.45,1.24,52.29,84.88
15540000,2896.57,15.24,1.51,5.96,253.48,32.16,1.76,1.59,53.49,84.81
15600000,2906.96,15.56,1.54,5.93,253.98,32.16,1.6,1.43,54.74,84.46
15660000,2890.0,15.22,1.55,5.96,245.89,31.61,1.5,1.25,53.0,84.5
15720000,2903.0,15.52,1.45,6.02,249.6,32.11,1.6,1.47,54.45,84.47
15780000,2882.35,15.03,1.56,5.84,253.39,31.97,1.6,1.39,52.96,84.58
15840000,2896.62,15.38,1.56,5.99,255.38,32.12,1.66,1.49,53.8,84.68
15900000,2879.6,14.79,1.56,5.72,247.47,32.04,1.58,1.38,52.15,85.31
15960000,2930.36,15.61,1.5,6.21,252.52,32.32,1.49,1.28,53.71,84.56
16020000,2898.42,15.12,1.47,5.86,248.68,31.85,1.63,1.47,52.54,85.25
16080000,2891.45,14.48,1.49,5.7,251.62,32.0,1.62,1.43,52.66,84.91
16140000,2864.6,14.71,1.5,5.93,251.49,31.86,1.54,1.34,52.18,84.24
16200000,2893.4,15.27,1.53,5.87,251.62,32.09,1.48,1.15,52.28,84.5
16260000,2892.78,15.14,1.47,5.9,250.19,32.15,1.69,1.43,52.79,84.4
16320000,2883.85,15.06,1.45,5.9,249.03,32.35,1.54,1.42,52.99,83.95
16380000,2855.83,14.69,1.54,5.63,245.9,31.78,1.52,1.26,52.82,84.55
16440000,2856.1,14.68,1.5,5.74,249.88,32.12,1.53,1.25,52.12,84.66
16500000,2868.28,14.8,1.44,6.07,247.9,31.96,1.7,1.28,52.08,84.78
16560000,2903.69,15.13,1.5,5.88,245.3,31.89,1.67,1.43,53.07,84.7
16620000,2884.08,15.03,1.49,5.8,248.52,32.06,1.59,1.37,52.02,84.6
16680000,2868.34,14.9,1.56,5.9,248.47,32.23,1.57,1.27,52.84,84.62
16740000,2880.69,14.92,1.48,5.78,250.74,31.75,1.52,1.17,51.87,84.59
16800000,2875.06,14.72,1.41,5.82,252.71,32.19,1.53,1.28,52.82,84.68
16860000,2885.61,14.89,1.55,5.8,253.51,31.85,1.88,1.64,52.48,84.64
16920000,2878.8,15.2,1.49,5.71,249.75,31.88,1.59,1.22,53.59,84.65
16980000,2870.39,14.99,1.49,5.79,246.96,32.0,1.51,1.22,53.39,84.39
17040000,2875.84,15.09,1.61,5.96,250.34,31.37,1.74,1.5,51.96,84.12
17100000,2872.97,14.58,1.44,5.89,246.95,31.28,1.67,1.36,52.46,84.7
17160000,2876.92,14.84,1.45,5.91,249.11,31.46,1.63,1.41,51.77,84.87
17220000,2867.72,14.94,1.44,5.73,251.64,31.03,1.94,1.67,52.08,84.51
17280000,2883.07,15.05,1.64,5.83,243.82,31.41,1.53,1.37,53.34,84.57
17340000,2861.98,14.62,1.51,5.72,247.72,31.02,1.55,1.42,51.82,84.73
17400000,2874.78,14.98,1.59,5.81,248.52,31.46,1.67,1.33,52.06,85.25
17460000,2884.55,15.11,1.56,5.74,249.09,31.28,1.47,1.33,52.35,85.02
17520000,2860.82,14.83,1.53,5.61,245.39,31.38,1.61,1.43,52.42,84.41
17580000,2866.72,14.66,1.46,5.79,248.82,31.03,1.48,1.35,51.31,84.91
17640000,2845.12,14.22,1.48,5.62,253.21,31.15,1.39,1.12,51.05,84.29
17700000,2884.18,15.31,1.52,5.92,252.09,31.28,1.66,1.41,52.55,84.51
17760000,2887.47,15.07,1.49,5.82,247.25,31.16,1.64,1.37,52.97,84.37
17820000,2883.98,15.42,1.54,5.79,250.43,31.24,1.4,1.16,53.49,84.5
17880000,2836.96,14.46,1.45,5.59,238.7,31.39,1.6,1.37,51.02,84.25
17940000,2877.7,15.02,1.52,5.79,248.53,31.58,1.69,1.41,52.83,84.92
18000000,2864.23,14.61,1.42,5.61,257.36,31.36,1.52,1.34,51.28,84.79
18060000,2898.56,15.53,1.49,5.7,243.51,31.17,1.6,1.28,52.43,85.0
18120000,2868.79,14.8,1.48,5.63,247.1,31.27,1.69,1.4,51.17,84.99
18180000,2876.08,14.99,1.49,5.81,249.47,31.15,1.68,1.55,53.14,84.72
