timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
5940000,2861.23,15.01,1.56,5.65,247.72,31.79,1.72,1.5,53.25,83.54
6000000,2853.12,14.95,1.45,5.59,241.42,31.23,1.99,1.58,52.6,83.31
6060000,2853.36,14.77,1.55,5.83,246.63,31.29,1.81,1.62,52.67,83.23
6120000,2870.36,15.03,1.5,5.68,247.14,31.05,1.85,1.52,53.16,82.89
6180000,2864.4,14.84,1.5,5.72,247.31,31.08,1.75,1.47,52.68,83.68
6240000,2867.59,15.02,1.47,5.72,248.53,32.18,1.97,1.72,54.11,82.6
6300000,2864.54,14.9,1.49,5.61,245.3,32.16,2.13,1.87,53.05,82.92
6360000,2838.97,14.42,1.41,5.62,243.57,31.66,1.89,1.64,52.71,83.14
6420000,2861.28,14.88,1.47,5.55,245.66,32.15,1.76,1.48,53.2,83.14
6480000,2875.81,15.28,1.43,5.85,251.34,31.83,1.88,1.58,54.49,83.18
6540000,2859.34,14.91,1.43,5.68,242.4,31.85,1.82,1.54,53.78,83.02
6600000,2901.38,15.56,1.54,5.72,248.57,32.04,2.01,1.61,54.66,83.35
6660000,2871.72,15.13,1.52,5.82,250.76,31.76,1.8,1.56,53.09,83.33
6720000,2874.47,15.18,1.53,5.76,244.85,31.9,1.86,1.52,53.73,83.5
6780000,2866.82,14.82,1.49,5.56,247.8,32.09,2.09,1.8,53.04,82.56
6840000,2886.11,15.12,1.5,5.77,247.51,31.98,1.91,1.62,53.38,83.42
6900000,2868.37,15.17,1.5,5.62,247.11,32.17,1.86,1.68,53.52,82.91
6960000,2869.51,15.0,1.55,5.82,253.27,31.93,1.86,1.6,53.46,82.79
7020000,2901.91,15.54,1.52,6.03,250.79,31.66,2.07,1.85,54.49,83.19
7080000,2895.8,15.31,1.46,5.83,250.05,31.75,2.01,1.78,53.26,83.5
7140000,2867.19,15.03,1.45,5.62,253.68,32.27,1.86,1.51,54.59,82.77
7200000,2879.7,15.24,1.57,5.77,244.68,32.18,1.99,1.76,53.66,83.23
7260000,2894.54,15.37,1.56,6.05,242.57,32.23,2.05,1.63,53.28,83.64
7320000,2904.08,15.7,1.54,5.75,253.4,32.27,2.08,1.79,54.5,83.2
7380000,2907.09,15.27,1.46,5.75,249.09,32.04,1.89,1.68,53.65,83.62
7440000,2876.48,14.99,1.51,5.93,246.49,32.0,2.1,1.83,53.1,83.12
7500000,2892.01,15.49,1.5,5.64,252.15,31.85,1.98,1.63,54.32,83.04
7560000,2875.71,14.97,1.55,5.72,246.08,32.11,2.0,1.74,54.06,83.08
7620000,2873.35,14.77,1.45,5.77,251.63,32.07,1.9,1.58,53.55,83.57
7680000,2898.4,15.34,1.54,5.84,242.86,32.11,2.16,1.78,54.15,83.47
7740000,2882.87,15.31,1.54,5.7,251.07,32.18,2.06,1.74,54.46,83.23
7800000,2873.01,15.03,1.48,5.76,245.39,32.12,1.96,1.61,53.93,83.04
7860000,2918.99,15.72,1.51,5.94,254.08,32.04,1.91,1.57,54.78,83.15
7920000,2912.7,16.04,1.45,5.92,249.22,32.24,2.17,1.87,56.43,83.23
7980000,2880.79,15.4,1.57,5.7,246.5,31.92,1.98,1.63,54.49,82.89
8040000,2930.78,15.72,1.47,5.82,255.24,32.36,1.89,1.58,55.07,82.7
8100000,2918.42,15.64,1.53,5.94,253.76,31.8,2.02,1.66,55.16,82.49
8160000,2884.34,15.33,1.47,5.73,250.89,32.06,1.91,1.64,54.43,83.6
8220000,2894.15,15.63,1.55,5.68,248.03,32.1,1.94,1.68,54.22,83.51
8280000,2908.98,15.37,1.4,5.85,251.67,31.6,1.89,1.63,54.47,82.73
8340000,2899.47,15.43,1.53,5.91,253.58,31.91,1.97,1.68,54.64,83.44
8400000,2917.3,15.83,1.59,5.82,255.97,32.03,1.71,1.61,54.54,82.63
8460000,2910.62,15.77,1.46,5.94,255.33,32.09,1.97,1.7,55.12,83.41
8520000,2921.24,15.79,1.59,6.05,247.71,32.18,1.85,1.78,54.33,83.09
8580000,2927.78,16.17,1.56,6.13,249.63,32.26,2.11,1.71,55.23,82.69
8640000,2923.78,15.9,1.5,5.97,249.97,32.38,1.96,1.7,55.12,82.78
8700000,2922.25,15.73,1.37,5.91,255.84,32.15,2.1,1.73,55.13,82.82
8760000,2923.2,15.85,1.5,5.91,250.79,31.83,2.13,1.74,55.3,83.05
8820000,2910.84,15.58,1.43,5.87,249.33,31.76,2.07,1.68,54.58,82.88
8880000,2918.82,15.94,1.49,5.83,255.74,32.55,1.84,1.53,54.69,82.72
8940000,2888.42,14.96,1.5,5.8,248.74,31.71,1.88,1.66,53.2,83.86
9000000,2914.53,15.77,1.39,5.91,250.17,32.29,1.96,1.67,55.01,82.96
9060000,2915.85,15.36,1.52,5.83,254.97,31.8,1.83,1.59,54.06,82.69
9120000,2929.44,15.99,1.44,5.94,251.09,32.14,1.93,1.59,55.93,82.35
9180000,2905.34,15.93,1.4,5.93,250.56,31.94,1.96,1.58,54.35,82.61
9240000,2926.91,15.4,1.56,5.9,251.21,32.21,1.99,1.64,53.85,82.79
9300000,2933.87,16.07,1.47,5.88,251.13,32.2,1.95,1.69,54.97,82.68
9360000,2958.06,16.08,1.53,6.08,259.8,32.06,1.83,1.41,54.33,82.56
9420000,2922.17,15.68,1.5,5.89,260.13,31.97,2.04,1.79,55.04,83.34
9480000,2946.86,16.11,1.51,6.08,251.62,31.92,2.11,1.81,55.07,82.87
9540000,2916.26,15.76,1.52,5.83,251.86,31.7,1.92,1.56,55.3,83.08
9600000,2901.82,15.39,1.53,5.83,251.7,32.18,1.97,1.58,54.07,83.38
9660000,2948.47,16.39,1.39,6.18,253.24,32.48,1.81,1.62,56.71,82.26
9720000,2923.28,15.88,1.48,5.82,254.13,31.97,1.95,1.64,54.77,82.97
9780000,2933.12,15.87,1.52,5.86,254.04,31.92,1.92,1.65,54.95,82.78
9840000,2923.22,15.84,1.52,5.86,249.62,31.77,1.97,1.66,54.85,83.29
9900000,2936.37,16.14,1.5,5.97,255.21,32.35,1.82,1.58,55.86,82.82
9960000,2938.09,16.17,1.55,5.93,250.87,32.32,2.02,1.74,56.12,82.35
10020000,2942.7,16.14,1.56,5.99,253.76,32.46,2.09,1.85,55.7,82.4
10080000,2916.81,15.73,1.44,5.71,250.13,32.44,1.68,1.45,55.68,82.45
10140000,2911.86,15.43,1.56,5.85,254.72,32.46,1.89,1.68,54.73,83.21
10200000,2917.78,15.75,1.58,5.96,257.11,32.4,1.9,1.57,54.42,82.58
10260000,2913.06,15.61,1.45,5.94,253.41,32.09,1.94,1.63,54.38,83.09
10320000,2910.68,15.75,1.52,5.89,248.99,32.61,1.78,1.59,55.18,83.31
10380000,2929.97,16.14,1.45,6.01,251.81,32.26,2.02,1.72,55.36,82.59
10440000,2934.72,16.27,1.47,6.09,249.29,31.9,1.99,1.86,54.73,83.26
10500000,2945.08,16.36,1.5,5.96,252.36,32.28,1.91,1.67,55.5,82.49
10560000,2953.71,16.33,1.51,6.06,253.55,32.48,1.9,1.5,55.31,82.87
10620000,2932.0,16.03,1.58,6.04,247.19,32.21,2.01,1.71,54.25,82.31
10680000,2915.73,15.45,1.5,5.79,248.89,32.09,2.01,1.63,53.96,83.43
10740000,2930.38,16.19,1.53,6.0,255.36,32.49,2.15,1.8,56.58,82.56
10800000,2913.48,15.8,1.46,5.87,249.75,32.28,2.04,1.56,56.38,82.7
10860000,2909.98,15.64,1.47,5.89,250.91,32.24,2.11,1.76,54.75,83.07
10920000,2909.38,15.66,1.6,5.84,252.7,32.14,1.88,1.42,55.22,82.86
10980000,2925.84,15.87,1.48,6.17,253.2,32.69,2.1,1.76,54.92,82.99
11040000,2907.38,15.52,1.48,6.11,254.03,32.41,1.97,1.72,54.49,83.37
11100000,2912.06,15.92,1.44,5.91,256.53,32.45,1.9,1.6,55.8,82.99
11160000,2940.79,16.0,1.5,6.0,254.24,32.42,2.0,1.91,55.15,82.75
11220000,2884.52,15.49,1.54,5.66,244.97,32.17,1.76,1.55,54.65,82.99
11280000,2930.01,15.86,1.48,5.92,254.55,32.15,2.01,1.65,55.51,82.62
11340000,2884.01,15.19,1.47,5.84,241.67,32.59,1.86,1.56,53.88,83.53
11400000,2906.96,15.44,1.45,5.76,244.56,32.3,1.9,1.73,53.65,83.44
11460000,2906.59,15.06,1.46,5.91,248.85,32.29,2.16,1.67,53.67,83.3
11520000,2895.4,15.61,1.46,5.64,243.98,32.51,1.99,1.82,54.66,83.15
11580000,2919.92,15.88,1.54,5.96,254.23,32.03,1.9,1.69,54.77,82.69
11640000,2897.63,15.55,1.48,5.75,245.77,32.31,1.86,1.42,54.6,83.47
11700000,2898.26,15.43,1.57,5.81,248.96,32.82,2.0,1.82,54.23,83.6
11760000,2883.45,15.33,1.49,5.78,247.06,32.29,1.97,1.8,54.73,82.94
11820000,2904.79,15.73,1.44,5.71,248.52,32.56,2.02,1.67,54.83,83.31
11880000,2901.08,15.6,1.51,5.74,249.46,32.37,1.92,1.62,55.17,82.6
11940000,2917.1,15.99,1.52,5.92,249.47,32.23,1.94,1.67,55.51,83.05
12000000,2890.18,15.21,1.57,5.64,251.24,32.22,1.86,1.6,53.95,83.29
12060000,2883.92,15.21,1.55,5.61,242.86,32.23,1.89,1.69,54.74,83.24
12120000,2889.29,15.31,1.58,5.73,244.62,32.54,1.91,1.71,55.12,83.2
12180000,2881.15,15.38,1.49,5.72,249.49,32.16,1.99,1.53,55.55,82.94
12240000,2860.89,14.89,1.49,5.61,240.32,32.7,2.08,1.81,54.18,83.31
12300000,2880.06,15.2,1.51,5.8,254.8,32.21,2.14,1.77,54.48,82.74
12360000,2888.74,15.46,1.44,5.58,251.32,32.53,1.86,1.64,55.27,82.76
12420000,2899.49,15.4,1.36,5.9,249.31,32.57,2.0,1.6,54.31,83.33
12480000,2904.19,15.52,1.49,5.92,249.58,32.15,2.15,1.77,54.8,83.37
12540000,2889.47,15.41,1.46,5.79,248.79,32.37,2.09,1.67,54.2,83.38
12600000,2863.97,14.92,1.51,5.64,246.3,32.12,2.07,1.57,53.46,82.8
12660000,2857.85,14.62,1.49,5.63,247.39,32.24,1.8,1.57,53.02,83.44
12720000,2874.92,15.15,1.47,5.65,246.79,32.67,1.69,1.46,53.56,82.68
12780000,2891.72,15.05,1.54,5.81,245.69,32.38,2.0,1.75,54.05,83.83
12840000,2887.48,15.57,1.55,5.81,252.83,32.29,2.0,1.64,55.05,82.88
12900000,2874.99,15.37,1.47,5.84,247.61,32.58,1.96,1.78,53.96,83.65
12960000,2881.05,15.08,1.52,5.74,249.4,32.36,2.03,1.68,53.92,83.19
13020000,2881.8,15.21,1.48,5.74,255.78,32.17,1.99,1.57,54.5,83.41
13080000,2854.66,15.14,1.5,5.65,247.21,32.23,2.04,1.69,54.2,82.63
13140000,2849.42,14.62,1.55,5.62,245.82,32.2,1.83,1.41,53.33,83.15
13200000,2890.47,15.6,1.44,5.86,249.92,32.13,1.82,1.59,54.98,82.6
13260000,2888.56,15.11,1.48,5.6,249.69,32.31,1.95,1.61,53.97,83.16
13320000,2879.65,14.94,1.52,5.88,249.51,32.21,1.97,1.69,55.16,83.37
13380000,2865.24,15.02,1.5,5.54,246.07,32.42,1.93,1.7,53.89,83.43
13440000,2854.29,14.88,1.5,5.5,244.02,32.12,1.86,1.53,53.86,83.23
13500000,2891.12,15.43,1.52,5.83,246.1,31.99,1.75,1.41,54.6,83.15
13560000,2881.03,14.84,1.5,5.61,250.34,32.01,2.04,1.69,52.78,83.14
13620000,2862.83,15.24,1.52,5.7,240.42,32.03,1.89,1.72,54.52,82.92
13680000,2867.05,14.79,1.55,5.76,249.67,31.96,1.91,1.7,53.33,82.83
13740000,2858.17,14.75,1.59,5.58,247.71,32.0,2.04,1.78,53.01,83.8
13800000,2867.25,14.72,1.44,5.55,247.9,31.9,1.96,1.64,53.42,82.38
13860000,2843.66,14.55,1.42,5.37,249.9,31.91,1.79,1.65,53.16,82.78
13920000,2854.43,14.9,1.49,5.82,251.0,31.8,2.04,1.8,53.3,83.2
13980000,2858.51,15.0,1.56,5.59,244.8,32.04,1.92,1.8,53.85,83.28
14040000,2872.56,14.86,1.53,5.96,251.87,31.69,2.0,1.7,53.57,83.12
14100000,2867.18,15.24,1.51,5.55,242.14,32.13,1.93,1.56,54.17,82.6
14160000,2880.87,15.39,1.46,5.69,251.14,31.93,2.07,1.81,54.84,82.84
14220000,2876.32,15.05,1.5,5.65,252.34,32.39,2.1,1.82,54.03,83.35
14280000,2892.1,15.1,1.48,5.75,251.53,32.0,2.01,1.6,53.56,82.97
14340000,2897.49,15.99,1.53,5.8,249.47,32.01,1.75,1.57,55.38,82.98
14400000,2912.8,15.74,1.42,5.79,242.04,32.27,2.07,1.78,54.36,82.99
14460000,2854.73,14.76,1.51,5.7,243.27,32.01,2.08,1.79,53.01,83.08
14520000,2888.22,15.18,1.46,5.77,243.75,31.97,1.97,1.85,53.3,83.56
14580000,2885.67,15.46,1.52,5.64,252.49,32.34,1.98,1.57,54.4,82.79
14640000,2894.34,15.4,1.6,5.59,250.09,31.96,2.04,1.84,53.92,83.41
14700000,2870.91,14.88,1.51,5.73,246.84,31.98,2.01,1.76,53.7,83.1
14760000,2900.65,15.5,1.49,5.5,252.89,31.68,1.99,1.78,54.69,83.25
14820000,2886.09,15.12,1.56,5.72,243.45,31.92,2.0,1.86,53.67,83.25
14880000,2891.61,15.14,1.5,5.76,248.73,32.07,1.98,1.58,53.65,83.14
14940000,2914.96,15.9,1.51,5.97,246.9,32.46,2.16,1.85,55.31,83.09
15000000,2864.61,14.55,1.43,5.6,246.14,31.66,1.89,1.62,53.52,82.91
15060000,2900.76,15.31,1.42,5.93,255.52,32.14,2.01,1.54,54.43,83.05
15120000,2898.19,15.46,1.48,5.9,248.05,32.41,1.86,1.52,54.99,83.24
15180000,2885.84,15.08,1.43,5.73,253.39,32.05,1.91,1.47,54.16,83.22
15240000,2900.73,15.84,1.56,5.91,249.56,31.97,1.86,1.78,54.79,83.32
15300000,2882.8,15.27,1.54,5.74,248.3,31.86,2.07,1.79,54.58,83.58
15360000,2893.32,15.16,1.5,5.69,248.68,31.69,1.97,1.82,53.3,83.49
15420000,2877.82,15.22,1.42,5.67,248.69,32.17,1.82,1.61,53.16,83.09
15480000,2895.8,15.62,1.52,5.59,248.87,32.12,1.88,1.56,53.92,83.24
15540000,2889.91,15.83,1.42,5.8,247.92,32.27,1.88,1.62,54.19,83.01
15600000,2899.16,15.29,1.54,5.91,251.35,32.05,2.01,1.59,54.3,83.21
15660000,2909.54,15.8,1.56,5.91,247.36,32.06,1.93,1.62,55.16,82.76
15720000,2893.24,15.03,1.49,5.68,248.15,32.02,1.83,1.67,54.12,83.3
15780000,2910.36,15.56,1.46,5.98,249.75,32.14,1.91,1.65,55.74,83.21
15840000,2888.11,15.58,1.58,5.69,246.88,32.18,1.78,1.51,54.6,83.11
15900000,2911.2,15.68,1.49,5.96,250.72,31.85,1.91,1.7,54.45,83.33
15960000,2908.02,15.54,1.52,5.77,250.14,32.11,1.95,1.69,53.44,83.32
16020000,2890.19,15.64,1.5,5.66,252.54,32.63,1.92,1.63,54.3,83.47
16080000,2931.67,15.84,1.51,6.09,249.64,32.15,1.92,1.55,54.94,81.96
16140000,2907.08,15.6,1.48,5.88,248.95,32.22,2.05,1.71,54.7,82.86
16200000,2917.25,16.23,1.51,5.93,252.38,32.02,1.93,1.59,55.48,82.64
16260000,2933.29,15.76,1.51,6.12,248.18,31.69,1.95,1.56,54.58,83.14
16320000,2918.29,15.74,1.5,6.0,254.09,32.19,2.07,1.76,55.62,82.81
16380000,2917.09,15.89,1.53,5.79,250.21,32.41,1.86,1.66,54.92,83.35
16440000,2902.95,15.75,1.47,5.87,250.34,32.19,2.2,1.97,55.29,82.98
16500000,2941.23,16.0,1.54,6.35,251.61,32.1,1.83,1.61,55.65,83.37
16560000,2899.46,15.53,1.57,5.74,256.28,32.15,1.97,1.68,54.36,83.23
16620000,2919.52,15.64,1.49,5.88,248.82,31.92,1.89,1.67,54.48,82.99
16680000,2920.25,16.05,1.41,5.83,245.85,32.44,1.96,1.71,55.25,82.85
16740000,2914.48,15.52,1.43,5.8,251.46,31.85,2.11,1.8,55.55,83.13
16800000,2925.66,15.59,1.52,5.85,250.25,31.66,2.11,1.78,54.38,83.06
16860000,2960.63,16.48,1.5,6.0,256.95,32.0,2.08,1.85,56.22,82.41
16920000,2929.24,15.54,1.46,5.89,251.72,32.59,2.03,1.77,54.6,82.5
16980000,2892.55,15.5,1.56,5.84,246.8,31.89,2.01,1.73,54.55,83.21
17040000,2919.31,15.87,1.47,6.06,251.74,31.23,1.89,1.59,54.33,83.38
17100000,2946.71,16.05,1.53,6.12,256.43,31.22,1.99,1.67,54.86,83.01
17160000,2915.48,15.77,1.53,5.78,253.76,30.69,2.03,1.79,53.88,83.16
17220000,2937.58,16.05,1.49,5.77,249.41,31.53,1.86,1.61,54.72,83.27
17280000,2911.32,15.46,1.53,5.85,250.03,31.4,2.07,1.6,52.51,83.32
17340000,2918.83,15.7,1.46,5.95,251.12,31.25,1.99,1.65,54.08,83.12
17400000,2912.16,15.61,1.42,5.76,252.79,31.49,1.86,1.63,53.94,83.31
17460000,2944.69,16.25,1.64,5.92,256.78,31.49,2.14,1.79,54.84,83.06
17520000,2918.09,15.59,1.44,6.05,254.27,31.27,1.98,1.75,54.19,82.65
17580000,2960.23,15.76,1.43,6.01,251.46,31.2,2.12,1.7,53.66,82.65
17640000,2939.49,16.07,1.48,5.92,253.34,31.18,2.02,1.62,54.72,83.2
17700000,2935.93,16.11,1.44,6.02,255.7,31.23,1.86,1.5,54.27,82.56
17760000,2934.07,15.81,1.54,5.89,257.71,31.16,2.29,1.81,53.6,83.2
17820000,2908.18,15.46,1.49,5.9,244.48,31.21,1.98,1.84,53.13,83.41
17880000,2935.53,15.97,1.49,5.85,250.92,31.52,2.02,1.66,53.32,83.53
17940000,2932.95,16.21,1.43,6.09,257.56,31.43,1.98,1.72,55.3,82.51
18000000,2912.65,15.7,1.4,5.83,254.33,30.85,1.95,1.56,54.6,83.59
18060000,2905.64,15.55,1.5,5.93,246.37,31.34,1.9,1.55,53.26,82.58
18120000,2917.34,15.87,1.54,5.94,252.83,31.13,1.92,1.58,53.52,83.22
18180000,2912.91,15.56,1.58,5.96,256.91,31.18,1.95,1.62,54.53,83.8
