timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
4980000,2895.45,14.95,1.47,6.09,251.1,31.31,1.27,0.99,50.88,85.92
5040000,2890.19,15.08,1.51,5.76,246.46,31.45,1.41,1.14,51.51,86.3
5100000,2907.49,15.4,1.51,5.91,246.68,31.55,1.25,1.04,52.34,85.62
5160000,2902.57,15.63,1.52,5.89,251.2,31.61,1.37,1.03,52.22,85.45
5220000,2912.33,15.49,1.53,5.99,251.81,31.41,1.25,1.03,51.74,85.98
5280000,2902.43,14.83,1.47,6.02,250.61,31.16,1.28,1.02,50.66,86.67
5340000,2904.88,15.28,1.44,5.97,250.9,31.47,1.46,1.29,51.83,85.6
5400000,2893.72,15.12,1.55,5.92,252.78,31.35,1.2,1.1,51.86,86.23
5460000,2900.8,15.21,1.46,5.95,251.48,31.41,1.39,1.12,51.51,86.22
5520000,2912.61,14.95,1.59,6.17,248.47,31.19,1.59,1.36,50.62,85.98
5580000,2923.7,15.54,1.44,6.08,255.72,31.0,1.28,1.09,52.04,85.7
5640000,2912.36,15.21,1.45,6.08,253.0,31.21,1.42,1.23,51.6,85.76
5700000,2920.65,15.57,1.5,6.02,255.16,31.33,1.32,1.2,53.06,85.51
5760000,2916.74,15.53,1.4,6.07,248.09,31.36,1.28,1.15,52.12,85.74
5820000,2896.35,15.06,1.56,5.96,249.76,31.32,1.45,1.19,51.4,86.19
5880000,2913.27,15.57,1.49,6.06,255.06,31.29,1.38,1.11,52.97,85.7
5940000,2888.17,15.09,1.44,5.93,253.2,31.14,1.45,1.09,51.75,86.15
6000000,2914.84,15.53,1.48,5.83,254.32,31.26,1.29,1.02,52.96,84.93
6060000,2906.57,15.42,1.56,5.92,251.58,31.31,1.27,1.0,51.46,86.35
6120000,2941.86,15.65,1.56,6.36,253.36,31.21,1.52,1.29,52.11,85.94
6180000,2924.78,15.14,1.48,5.81,253.12,31.02,1.33,0.95,51.42,86.25
6240000,2930.41,15.74,1.4,6.02,253.38,32.01,1.32,1.21,51.78,85.78
6300000,2917.76,15.66,1.44,6.18,251.51,31.92,1.49,1.22,53.31,85.21
6360000,2912.46,15.31,1.46,5.95,251.04,32.18,1.45,1.49,52.13,86.24
6420000,2917.93,15.09,1.51,6.06,252.31,31.94,1.38,1.08,52.81,85.51
6480000,2917.74,15.49,1.55,6.17,248.74,31.88,1.37,1.23,53.88,85.51
6540000,2898.77,15.18,1.49,6.02,253.96,31.99,1.4,1.2,52.55,86.09
6600000,2926.12,15.57,1.47,5.96,243.51,32.41,1.15,1.01,53.0,85.79
6660000,2937.15,15.52,1.48,6.1,248.84,32.32,1.31,1.03,52.72,85.87
6720000,2944.75,15.74,1.49,5.92,252.6,31.98,1.46,1.11,53.25,85.11
6780000,2935.88,15.24,1.5,6.11,257.78,31.77,1.45,1.28,52.61,85.51
6840000,2950.69,15.91,1.43,6.23,256.14,31.82,1.39,1.18,53.39,85.08
6900000,2909.53,15.31,1.47,5.99,249.3,31.98,1.21,0.96,52.39,85.95
6960000,2922.02,15.42,1.58,6.03,252.41,32.28,1.33,1.16,52.8,86.26
7020000,2937.39,16.06,1.55,6.19,251.78,32.06,1.37,1.31,53.57,85.74
7080000,2932.07,15.3,1.42,6.12,253.13,31.99,1.48,1.11,51.71,85.92
7140000,2925.36,15.42,1.54,6.18,246.94,31.98,1.32,1.12,52.99,85.27
7200000,2942.79,15.7,1.45,6.19,250.5,31.99,1.48,1.33,53.84,85.1
7260000,2952.41,15.64,1.55,6.29,254.27,31.88,1.31,1.02,52.47,86.0
7320000,2925.18,15.68,1.54,6.12,256.64,32.16,1.4,1.19,53.45,85.51
7380000,2936.66,15.66,1.59,6.24,254.1,31.99,1.33,1.09,52.86,85.38
7440000,2910.36,14.97,1.53,5.93,247.77,32.22,1.25,0.95,52.22,85.73
7500000,2926.3,15.64,1.48,6.09,247.7,32.1,1.24,0.89,53.71,85.6
7560000,2926.45,15.63,1.46,5.97,253.14,31.92,1.25,0.99,52.7,85.95
7620000,2916.86,15.15,1.48,5.98,249.26,32.04,1.28,1.14,52.31,85.58
7680000,2919.88,15.67,1.48,6.12,259.8,31.73,1.33,1.16,53.15,85.84
7740000,2899.91,14.87,1.47,5.85,250.24,31.99,1.5,1.37,50.55,86.23
7800000,2946.57,15.85,1.51,6.13,253.28,32.07,1.43,1.27,52.96,85.72
7860000,2929.11,14.99,1.44,6.31,251.55,31.93,1.53,1.36,51.63,85.8
7920000,2922.33,15.29,1.47,6.01,248.41,32.03,1.3,1.15,53.14,85.77
7980000,2950.9,15.86,1.47,6.07,250.09,32.22,1.32,1.06,54.07,85.55
8040000,2914.51,15.56,1.51,5.95,251.42,32.31,1.39,1.27,52.99,85.57
8100000,2911.7,15.59,1.55,6.0,252.83,32.16,1.3,1.16,52.93,85.27
8160000,2901.06,15.0,1.56,5.99,248.83,31.9,1.39,1.3,52.43,86.1
8220000,2937.89,15.44,1.46,6.1,253.71,32.04,1.49,1.19,52.94,85.86
8280000,2910.18,15.53,1.45,5.92,250.4,32.58,1.44,1.27,52.53,85.62
8340000,2913.7,15.43,1.47,6.05,248.93,32.33,1.32,1.22,52.63,85.9
8400000,2918.4,15.35,1.47,6.14,250.98,32.01,1.27,1.21,53.2,85.19
8460000,2897.07,15.12,1.56,5.87,247.5,32.06,1.36,1.09,53.03,85.67
8520000,2903.99,15.47,1.46,5.87,250.1,32.37,1.52,1.39,52.57,85.95
8580000,2899.83,15.43,1.52,6.08,250.54,32.22,1.51,1.21,51.13,86.2
8640000,2901.16,15.09,1.6,6.22,251.33,31.89,1.35,1.0,51.63,86.43
8700000,2914.33,14.75,1.54,5.98,250.66,31.87,1.25,1.19,52.06,86.08
8760000,2902.66,15.71,1.5,5.91,252.06,32.06,1.36,1.2,52.45,85.65
8820000,2894.12,15.18,1.53,5.88,248.09,32.06,1.43,1.19,52.23,85.97
8880000,2913.12,15.34,1.44,5.93,257.11,31.89,1.34,1.13,51.61,85.97
8940000,2899.6,14.92,1.46,5.85,248.17,32.36,1.25,1.11,51.74,86.08
9000000,2902.28,15.14,1.53,6.15,246.41,32.18,1.57,1.21,51.94,86.25
9060000,2891.12,14.7,1.52,6.06,246.99,31.77,1.46,1.16,51.73,85.8
9120000,2905.48,15.23,1.51,5.96,249.46,31.74,1.28,1.16,52.62,85.73
9180000,2906.65,14.81,1.51,6.09,256.54,31.84,1.41,1.22,51.71,85.66
9240000,2850.88,14.27,1.56,5.78,245.0,32.14,1.16,1.13,51.34,85.4
9300000,2899.65,14.91,1.54,5.98,248.19,31.81,1.38,1.08,52.91,86.43
9360000,2895.35,14.99,1.6,5.92,252.41,32.21,1.46,1.13,52.31,85.45
9420000,2889.62,15.21,1.5,6.06,246.16,31.83,1.46,1.25,52.28,86.01
9480000,2876.73,14.39,1.57,5.84,250.26,31.8,1.14,0.88,51.72,85.4
9540000,2894.89,15.24,1.52,6.04,252.14,31.98,1.42,1.25,52.47,86.13
9600000,2885.86,14.89,1.41,6.07,255.8,32.27,1.36,1.15,52.23,85.71
9660000,2894.07,15.04,1.46,5.94,255.51,31.83,1.36,1.2,51.59,86.11
9720000,2889.54,14.96,1.42,5.89,248.98,31.84,1.28,1.12,51.39,85.79
9780000,2885.99,14.69,1.53,5.97,243.01,31.82,1.14,0.87,51.88,85.82
9840000,2875.73,14.79,1.5,5.86,244.73,32.35,1.29,1.09,52.18,85.55
9900000,2900.46,15.39,1.48,6.01,246.35,32.25,1.31,1.19,52.25,86.42
9960000,2882.56,14.73,1.49,6.04,250.49,32.32,1.19,0.95,51.97,85.85
10020000,2889.43,14.55,1.47,5.85,247.25,32.06,1.31,1.19,51.82,85.48
10080000,2892.56,15.06,1.52,6.05,252.33,32.27,1.26,0.9,52.57,85.76
10140000,2887.35,15.03,1.49,6.01,252.38,32.22,1.29,1.2,52.49,86.33
10200000,2874.53,14.43,1.51,5.76,247.57,31.98,1.32,1.13,51.96,86.12
10260000,2877.56,14.6,1.56,5.85,250.92,32.13,1.3,1.16,51.47,86.12
10320000,2890.36,14.86,1.54,5.95,249.46,32.18,1.3,1.02,52.22,86.18
10380000,2880.79,14.78,1.57,5.71,248.28,32.08,1.22,1.05,52.23,85.93
10440000,2875.47,14.57,1.54,5.8,250.37,31.96,1.36,1.25,51.91,86.14
10500000,2877.9,14.93,1.49,5.93,244.34,32.18,1.36,1.15,52.01,85.55
10560000,2853.14,14.49,1.56,5.77,247.98,32.14,1.44,1.22,51.41,86.01
10620000,2861.66,14.37,1.48,5.79,238.89,32.18,1.2,1.04,51.7,85.97
10680000,2876.42,14.93,1.58,5.88,249.53,32.48,1.31,1.08,51.44,85.91
10740000,2851.29,14.45,1.56,5.5,248.31,32.36,1.4,1.28,51.52,85.01
10800000,2880.71,15.01,1.54,5.86,245.73,32.01,1.2,1.11,53.3,85.34
10860000,2864.4,14.33,1.53,5.77,247.89,32.38,1.39,1.17,51.77,85.88
10920000,2852.35,14.41,1.6,5.92,248.67,32.29,1.46,1.11,51.79,85.53
10980000,2869.6,14.4,1.48,5.67,248.59,32.31,1.34,1.21,51.54,85.66
11040000,2881.49,14.89,1.57,5.83,250.16,32.06,1.33,1.04,53.05,86.12
11100000,2870.27,14.57,1.54,5.84,252.34,31.91,1.42,1.19,50.56,85.75
11160000,2879.52,14.74,1.48,5.75,247.05,32.11,1.51,1.23,53.29,85.37
11220000,2877.2,15.19,1.52,5.67,246.42,32.19,1.33,1.15,52.37,86.12
11280000,2869.41,14.69,1.46,5.9,242.2,32.21,1.39,1.18,50.74,85.97
11340000,2896.18,15.15,1.42,5.97,247.12,32.2,1.37,1.21,52.59,86.28
11400000,2838.25,13.83,1.48,5.6,243.13,32.28,1.42,1.26,50.75,85.92
11460000,2883.53,14.91,1.47,5.98,242.14,32.47,1.33,1.17,52.54,85.84
11520000,2860.72,14.65,1.56,5.86,242.25,32.24,1.27,1.1,52.27,85.09
11580000,2863.49,14.61,1.57,5.79,246.76,31.98,1.28,0.92,51.83,85.94
11640000,2856.81,14.65,1.47,5.8,248.12,32.12,1.45,1.17,51.43,86.17
11700000,2870.4,14.71,1.52,5.83,246.34,32.23,1.33,1.04,51.88,85.5
11760000,2878.27,14.92,1.46,5.85,248.4,32.07,1.34,1.22,51.27,86.19
11820000,2887.89,14.89,1.49,5.78,252.14,32.44,1.33,0.98,53.0,85.1
11880000,2882.24,14.8,1.47,5.92,248.4,32.64,1.25,1.09,51.99,85.68
11940000,2852.24,14.44,1.48,5.71,249.59,32.16,1.31,1.02,51.71,84.98
12000000,2884.52,14.56,1.53,5.95,249.75,32.25,1.3,1.02,51.74,85.86
12060000,2880.47,14.67,1.56,5.82,247.91,31.82,1.28,1.13,52.09,85.78
12120000,2893.5,15.24,1.49,5.86,249.49,32.23,1.27,1.21,52.62,85.94
12180000,2886.9,15.06,1.55,5.9,250.01,32.39,1.35,1.19,51.74,86.18
12240000,2869.53,14.72,1.5,5.87,253.61,32.25,1.36,1.16,52.7,85.74
12300000,2859.72,14.29,1.51,5.64,249.45,32.07,1.39,1.25,50.81,85.78
12360000,2877.06,14.53,1.48,5.88,251.48,32.26,1.42,1.17,51.16,86.28
12420000,2849.74,14.27,1.48,5.65,246.37,32.12,1.11,1.04,51.63,85.6
12480000,2882.54,14.85,1.47,5.88,245.75,32.38,1.45,1.19,52.49,86.36
12540000,2881.55,14.66,1.58,5.86,245.56,32.25,1.27,1.11,52.0,85.96
12600000,2877.94,14.74,1.45,5.82,248.57,32.41,1.27,1.01,52.79,85.82
12660000,2903.58,14.87,1.49,6.06,243.84,32.13,1.27,1.09,52.68,85.26
12720000,2905.19,15.29,1.53,6.11,251.04,32.46,1.39,1.24,53.24,86.06
12780000,2882.37,14.76,1.48,5.93,252.28,32.38,1.44,1.16,52.31,86.04
12840000,2913.12,15.39,1.6,6.1,251.61,32.44,1.32,1.11,52.89,85.48
12900000,2923.22,15.63,1.54,6.05,249.56,32.53,1.3,0.96,52.56,85.92
12960000,2927.38,15.53,1.52,6.04,247.91,31.92,1.31,0.94,54.49,85.3
13020000,2913.33,15.68,1.59,5.96,244.41,32.44,1.33,1.18,53.58,85.59
13080000,2900.32,14.8,1.54,6.06,255.93,31.94,1.52,1.24,51.73,86.1
13140000,2909.59,15.42,1.5,6.0,247.08,32.24,1.14,0.98,52.58,85.78
13200000,2920.88,15.36,1.51,6.11,247.71,32.49,1.43,1.2,53.38,85.86
13260000,2894.28,15.16,1.48,5.87,247.42,31.69,1.19,0.91,53.34,86.06
13320000,2898.91,15.0,1.45,5.84,250.72,32.22,1.47,1.21,51.92,86.02
13380000,2900.77,15.39,1.46,5.91,251.81,32.34,1.29,1.04,52.15,86.28
13440000,2910.96,15.55,1.59,5.99,250.5,31.76,1.41,1.08,53.31,86.38
13500000,2905.62,15.57,1.54,5.92,249.98,32.15,1.39,1.23,53.16,85.86
13560000,2944.28,15.82,1.56,6.21,254.2,32.44,1.35,1.12,53.15,85.4
13620000,2900.58,14.97,1.44,5.94,251.73,32.02,1.43,1.2,51.95,86.01
13680000,2943.29,15.53,1.49,6.11,249.58,32.34,1.42,1.15,52.37,85.12
13740000,2918.41,15.48,1.49,5.91,254.28,31.83,1.33,1.04,52.33,85.8
13800000,2926.87,15.73,1.53,6.07,251.44,31.92,1.57,1.35,52.92,85.51
13860000,2946.03,15.84,1.5,6.01,255.03,32.16,1.4,1.28,53.62,85.24
13920000,2936.35,15.57,1.52,6.08,255.86,32.19,1.37,1.15,53.23,85.05
13980000,2936.97,15.75,1.51,6.1,250.85,32.47,1.54,1.17,53.11,85.0
14040000,2944.36,15.97,1.52,5.99,251.28,32.11,1.4,1.18,54.06,84.96
14100000,2948.47,15.54,1.44,6.36,251.84,32.14,1.56,1.26,52.76,85.51
14160000,2914.96,15.15,1.52,6.14,251.59,31.67,1.22,0.99,52.25,85.72
14220000,2928.7,15.57,1.55,6.02,251.03,32.21,1.38,1.14,52.83,85.46
14280000,2928.33,15.52,1.5,5.9,247.59,32.25,1.49,1.31,53.39,86.01
14340000,2921.23,15.56,1.54,5.98,254.31,31.88,1.29,1.11,52.91,85.48
14400000,2929.41,15.68,1.53,6.05,251.81,32.0,1.32,1.21,52.61,85.48
14460000,2931.13,15.34,1.55,6.14,250.85,31.94,1.27,1.02,52.95,85.48
14520000,2924.69,15.51,1.49,6.01,250.32,32.34,1.39,1.13,51.66,86.03
14580000,2929.55,15.58,1.52,6.01,251.07,32.35,1.2,1.0,52.98,85.54
14640000,2941.94,15.86,1.47,6.1,255.14,32.26,1.25,0.9,52.92,85.08
14700000,2923.08,15.46,1.49,6.2,252.86,32.1,1.48,1.33,53.2,86.06
14760000,2911.7,15.01,1.46,5.9,250.18,31.72,1.26,0.94,52.28,85.47
14820000,2933.14,15.28,1.48,6.15,250.33,31.77,1.46,1.14,52.34,85.87
14880000,2926.32,15.44,1.43,5.85,253.86,32.17,1.41,1.22,52.3,85.89
14940000,2925.51,15.5,1.5,6.12,253.77,32.27,1.47,1.2,52.75,85.6
15000000,2909.03,15.22,1.49,6.05,254.79,31.8,1.45,1.18,52.94,85.63
15060000,2940.83,15.75,1.51,6.19,253.44,32.18,1.29,1.11,53.04,85.61
15120000,2937.37,15.5,1.46,6.19,254.57,32.04,1.46,1.25,53.2,85.11
15180000,2927.98,15.27,1.51,6.04,248.05,32.14,1.34,1.19,52.53,85.42
15240000,2938.06,15.62,1.45,6.02,251.58,32.3,1.34,1.14,53.07,85.43
15300000,2938.52,15.59,1.52,6.27,252.27,32.13,1.49,1.31,53.26,85.18
15360000,2938.12,16.01,1.54,6.06,258.15,32.47,1.32,1.09,53.51,85.18
15420000,2926.37,15.46,1.43,5.99,251.54,31.87,1.52,1.24,53.07,85.72
15480000,2923.22,15.61,1.56,6.23,250.08,32.0,1.39,1.08,52.15,85.74
15540000,2909.88,15.31,1.55,5.74,256.52,32.02,1.5,1.27,53.0,85.91
15600000,2892.01,14.78,1.56,5.92,248.98,32.16,1.22,0.94,51.93,86.51
15660000,2921.64,15.84,1.51,6.01,252.86,32.04,1.49,1.16,54.22,85.85
15720000,2900.87,15.0,1.5,6.02,246.26,32.24,1.19,0.99,52.18,85.65
15780000,2904.98,15.19,1.46,5.95,249.57,32.33,1.4,1.25,51.51,85.98
15840000,2910.17,15.12,1.49,6.01,251.63,31.97,1.41,1.24,53.02,85.75
15900000,2902.9,15.32,1.47,6.01,247.8,32.15,1.41,1.25,52.68,85.59
15960000,2902.74,15.22,1.49,5.98,251.25,32.07,1.43,1.24,53.21,85.85
16020000,2877.76,14.55,1.47,5.77,250.51,32.34,1.33,1.11,51.6,86.28
16080000,2914.84,15.38,1.55,6.06,248.51,31.93,1.35,1.16,52.29,85.97
16140000,2918.61,15.46,1.52,5.92,252.95,32.02,1.47,1.17,52.67,85.6
16200000,2916.18,15.52,1.51,6.11,251.79,31.75,1.21,1.1,52.67,86.13
16260000,2928.75,15.95,1.51,6.02,247.61,32.42,1.38,1.14,53.7,85.7
16320000,2906.54,15.17,1.52,6.13,254.18,31.84,1.22,0.98,52.93,85.04
16380000,2934.11,15.71,1.45,5.99,255.65,32.21,1.3,1.25,53.47,85.36
16440000,2899.66,14.96,1.51,6.02,248.76,32.1,1.51,1.39,52.13,86.14
16500000,2916.73,15.21,1.49,6.01,242.15,31.93,1.39,1.26,52.26,85.9
16560000,2889.64,14.81,1.34,6.1,245.21,31.86,1.25,0.95,51.75,85.55
16620000,2912.22,15.19,1.52,6.17,252.23,31.84,1.29,1.13,52.2,86.11
16680000,2904.39,15.31,1.42,5.89,255.13,31.52,1.45,1.26,51.94,86.61
16740000,2892.03,14.87,1.52,5.99,248.82,32.5,1.27,1.11,51.72,86.24
16800000,2882.77,14.79,1.49,5.72,248.63,31.78,1.3,1.09,51.33,85.42
16860000,2878.61,15.13,1.45,5.74,245.62,31.89,1.23,1.02,51.61,85.9
16920000,2914.18,15.27,1.47,5.89,249.56,31.86,1.3,0.93,52.6,85.98
16980000,2879.97,14.77,1.54,5.62,247.85,31.67,1.3,1.02,51.42,85.89
17040000,2911.14,15.31,1.59,5.75,250.95,31.26,1.33,1.16,52.2,86.17
17100000,2893.82,15.16,1.46,5.91,248.78,31.29,1.48,1.32,51.35,85.74
17160000,2868.75,14.65,1.58,5.8,251.03,30.93,1.24,1.1,50.58,85.82
17220000,2880.62,14.78,1.49,5.91,244.6,30.99,1.31,1.07,51.86,85.93
17280000,2896.52,15.25,1.52,5.98,249.64,31.4,1.41,1.16,51.47,85.87
17340000,2876.56,14.76,1.53,5.79,249.67,31.24,1.24,0.98,50.65,86.52
17400000,2902.03,14.93,1.49,5.74,252.91,31.24,1.44,1.34,50.99,85.94
17460000,2863.26,14.75,1.57,5.82,250.32,31.27,1.3,1.13,50.66,85.84
17520000,2864.02,14.61,1.59,5.71,248.73,31.18,1.33,1.19,50.44,85.97
17580000,2874.09,14.56,1.53,5.94,247.67,31.37,1.43,1.2,50.77,85.86
17640000,2867.25,14.61,1.51,5.85,249.97,30.99,1.42,1.26,50.84,86.07
17700000,2846.82,14.26,1.44,5.71,252.05,31.36,1.34,1.16,50.17,85.54
17760000,2878.42,14.95,1.52,5.92,249.64,30.87,1.07,0.98,51.19,85.92
17820000,2865.9,14.52,1.43,5.97,241.75,31.16,1.43,1.1,50.88,85.68
17880000,2855.58,14.38,1.54,5.78,248.89,31.63,1.24,1.06,51.29,85.7
17940000,2885.44,14.72,1.42,5.91,249.19,31.03,1.28,1.27,49.99,86.55
18000000,2859.84,14.5,1.45,5.79,248.94,31.83,1.28,1.14,50.43,85.94
18060000,2865.94,14.77,1.49,5.85,245.39,30.9,1.29,0.92,50.78,85.84
18120000,2880.74,14.61,1.59,5.85,248.71,31.24,1.37,1.16,51.01,85.99
18180000,2872.19,15.14,1.54,5.87,248.19,31.34,1.42,1.32,53.06,85.53
