timestamp,S1_Pompa_RPM,S2_Corrente_A,S3_Pres_Aspirazione_bar,S4_Pres_Mandata_bar,S5_Portata_Lmin,S6_Temp_Fluido_C,S7_Vib_Cuscinetto_Ant_mms,S8_Vib_Cuscinetto_Post_mms,S9_Temp_Motore_C,S10_Efficienza_Pct
3900000,2925.19,15.59,1.48,5.87,251.52,31.67,1.42,1.12,52.65,84.83
3960000,2911.69,15.25,1.5,5.89,258.03,31.38,1.58,1.41,52.85,84.66
4020000,2908.69,15.59,1.55,6.07,254.47,31.58,1.58,1.32,53.12,85.29
4080000,2916.64,15.64,1.46,5.85,251.77,31.16,1.58,1.32,53.58,85.29
4140000,2910.11,15.19,1.54,6.03,253.27,30.99,1.48,1.26,51.83,84.92
4200000,2921.78,15.18,1.52,6.01,248.09,31.27,1.84,1.45,52.0,85.07
4260000,2911.8,15.14,1.48,5.98,247.17,31.14,1.54,1.39,52.15,85.22
4320000,2915.67,15.5,1.48,6.11,250.74,31.31,1.44,1.34,53.65,85.08
4380000,2899.85,15.22,1.44,5.86,253.0,31.64,1.46,1.18,51.71,84.83
4440000,2910.04,15.47,1.49,5.92,253.39,31.1,1.83,1.43,52.46,85.18
4500000,2908.07,15.58,1.54,6.07,252.28,31.05,1.48,1.2,53.22,84.19
4560000,2937.38,15.72,1.53,6.19,251.99,31.73,1.44,1.19,53.45,84.29
4620000,2926.59,15.42,1.43,6.14,249.58,31.48,1.55,1.32,52.05,85.18
4680000,2930.49,15.72,1.46,6.15,253.08,31.26,1.43,1.18,52.74,84.64
4740000,2932.51,15.6,1.54,6.13,249.63,31.42,1.69,1.49,52.64,84.59
4800000,2936.93,15.64,1.52,6.03,251.63,31.57,1.63,1.39,53.22,84.29
4860000,2920.13,15.37,1.62,5.91,251.0,31.51,1.47,1.13,52.57,84.76
4920000,2934.31,16.09,1.58,6.06,258.73,31.21,1.51,1.32,53.85,84.52
4980000,2929.93,15.71,1.49,6.06,250.29,31.47,1.72,1.45,53.55,85.07
5040000,2892.09,15.15,1.52,5.99,250.11,31.47,1.47,1.11,51.68,85.28
5100000,2929.79,15.31,1.43,5.85,257.48,31.39,1.31,1.17,52.14,85.08
5160000,2945.9,15.84,1.49,6.18,257.56,31.2,1.65,1.58,53.59,84.23
5220000,2925.44,15.5,1.4,6.0,252.62,31.63,1.39,1.24,53.24,84.61
5280000,2948.38,16.13,1.54,6.23,260.05,31.52,1.77,1.57,53.84,84.11
5340000,2940.17,15.7,1.47,6.18,252.59,31.51,1.65,1.39,52.26,84.73
5400000,2930.14,15.89,1.49,5.95,252.7,31.74,1.7,1.46,52.42,84.85
5460000,2893.97,15.36,1.56,5.72,251.69,30.85,1.47,1.33,52.67,84.75
5520000,2942.72,15.53,1.54,6.04,256.65,30.82,1.56,1.31,53.85,84.35
5580000,2947.29,16.1,1.52,5.94,254.61,30.95,1.68,1.31,53.68,85.0
5640000,2934.65,15.59,1.49,6.12,256.25,31.4,1.56,1.25,53.29,84.86
5700000,2923.78,15.61,1.47,6.07,252.79,31.4,1.59,1.29,52.98,84.98
5760000,2929.99,15.66,1.45,6.13,255.25,31.56,1.5,1.19,52.36,84.35
5820000,2932.22,15.71,1.47,6.04,253.59,31.47,1.54,1.4,53.75,84.59
5880000,2924.44,15.57,1.46,5.99,252.58,31.21,1.46,1.17,53.51,84.81
5940000,2939.62,15.77,1.46,6.09,256.83,31.04,1.63,1.33,52.76,84.87
6000000,2926.68,16.02,1.51,5.97,250.19,31.63,1.46,1.28,53.31,84.63
6060000,2923.28,15.85,1.58,6.11,246.18,31.49,1.4,1.11,53.0,84.57
6120000,2921.5,15.51,1.44,6.22,248.03,31.16,1.62,1.45,53.45,84.66
6180000,2935.1,16.02,1.56,5.94,250.67,31.44,1.52,1.33,52.99,85.01
6240000,2936.97,15.85,1.5,6.09,255.01,32.09,1.79,1.42,53.48,85.09
6300000,2904.52,15.45,1.54,5.92,250.04,31.79,1.49,1.35,53.82,84.94
6360000,2900.24,15.28,1.59,5.94,247.82,32.44,1.58,1.37,53.38,84.94
6420000,2919.71,15.57,1.55,5.92,251.57,32.19,1.52,1.28,54.45,84.61
6480000,2936.71,15.7,1.46,6.08,257.25,32.01,1.57,1.31,54.37,83.69
6540000,2916.62,15.42,1.54,5.89,251.37,32.1,1.58,1.35,53.32,84.19
6600000,2919.56,15.34,1.51,5.95,260.51,32.0,1.45,1.13,52.48,85.08
6660000,2893.84,15.3,1.52,6.05,252.25,31.84,1.67,1.43,54.08,84.62
6720000,2929.36,15.91,1.51,6.17,257.14,32.1,1.43,1.18,54.11,84.23
6780000,2936.54,15.89,1.48,6.04,254.26,32.25,1.5,1.24,54.0,84.94
6840000,2915.34,15.69,1.63,5.93,256.08,32.01,1.57,1.43,54.59,84.83
6900000,2923.33,15.73,1.48,6.01,256.27,32.03,1.75,1.56,53.89,84.38
6960000,2896.89,15.34,1.53,5.85,252.18,31.79,1.51,1.2,53.28,84.7
7020000,2932.2,15.73,1.42,5.99,251.77,32.14,1.52,1.39,52.94,84.72
7080000,2897.29,14.9,1.53,5.98,246.46,31.99,1.52,1.38,52.6,84.99
7140000,2910.29,15.57,1.43,5.82,248.98,32.25,1.47,1.21,53.28,84.68
7200000,2886.52,15.22,1.48,5.97,248.85,31.99,1.45,1.25,53.01,84.68
7260000,2889.42,15.16,1.5,6.08,250.51,32.1,1.3,1.08,53.64,85.02
7320000,2915.06,15.23,1.45,5.83,247.84,31.99,1.52,1.21,52.75,85.02
7380000,2893.75,15.27,1.45,5.79,249.72,32.56,1.45,1.25,54.21,84.91
7440000,2916.96,15.44,1.47,6.18,250.05,32.52,1.35,1.22,52.35,85.37
7500000,2899.3,15.23,1.53,6.05,253.55,32.09,1.55,1.24,53.48,84.52
7560000,2915.83,15.11,1.55,5.92,251.0,32.19,1.65,1.27,52.03,85.12
7620000,2904.17,15.33,1.42,5.92,250.87,31.88,1.45,1.25,52.42,84.73
7680000,2879.59,15.27,1.52,5.84,247.96,32.34,1.57,1.37,53.32,84.75
7740000,2899.86,15.24,1.53,5.91,249.92,32.24,1.55,1.34,52.99,85.34
7800000,2885.4,15.23,1.54,6.03,249.69,32.04,1.37,1.21,53.27,85.16
7860000,2877.14,14.95,1.46,5.86,246.62,31.86,1.47,1.19,52.93,84.7
7920000,2894.43,14.83,1.51,5.98,253.34,31.94,1.56,1.2,52.23,85.24
7980000,2899.48,15.31,1.52,5.92,251.91,32.17,1.5,1.24,53.97,84.84
8040000,2898.11,15.29,1.52,5.98,246.81,32.19,1.54,1.36,53.47,84.94
8100000,2893.62,15.25,1.48,5.75,247.36,32.02,1.4,1.15,52.32,85.22
8160000,2890.36,14.83,1.47,5.83,248.55,32.09,1.53,1.26,52.84,84.61
8220000,2896.51,14.94,1.43,5.96,251.2,32.04,1.55,1.27,53.01,84.94
8280000,2885.03,14.74,1.49,5.78,251.27,32.07,1.61,1.37,52.32,85.12
8340000,2888.84,15.16,1.49,5.84,246.02,32.13,1.45,1.3,52.53,85.14
8400000,2858.18,14.51,1.53,5.71,250.85,31.71,1.43,1.17,52.07,84.88
8460000,2875.08,14.75,1.58,5.75,249.29,31.9,1.69,1.51,52.67,84.46
8520000,2864.62,14.63,1.45,5.87,244.66,32.21,1.42,1.22,52.53,84.81
8580000,2869.28,14.68,1.55,6.05,246.42,31.99,1.52,1.33,51.47,84.88
8640000,2860.16,14.58,1.54,5.68,243.43,32.2,1.37,1.09,52.28,84.48
8700000,2911.08,15.4,1.49,6.1,253.2,31.52,1.66,1.35,53.12,85.2
8760000,2866.91,14.99,1.42,5.83,247.4,32.18,1.6,1.29,53.06,85.32
8820000,2877.73,14.79,1.52,5.76,246.97,31.76,1.43,1.21,53.0,84.99
8880000,2885.62,15.01,1.52,5.89,248.87,31.92,1.59,1.4,52.38,85.03
8940000,2870.17,15.2,1.5,5.66,251.68,32.06,1.69,1.39,52.81,84.99
9000000,2868.42,14.85,1.55,5.81,250.82,31.65,1.57,1.35,52.82,84.78
9060000,2873.51,15.13,1.46,5.81,251.48,31.69,1.56,1.35,52.94,84.79
9120000,2852.68,14.53,1.54,5.7,243.45,32.13,1.5,1.25,51.84,84.9
9180000,2849.14,14.73,1.49,5.73,247.62,32.27,1.63,1.52,52.22,84.34
9240000,2843.61,14.04,1.44,5.64,245.1,31.75,1.41,1.2,50.28,85.09
9300000,2877.68,14.5,1.45,5.89,241.51,32.08,1.5,1.21,52.06,85.28
9360000,2849.13,14.43,1.55,5.77,243.13,32.0,1.45,1.22,52.07,84.7
9420000,2860.61,14.52,1.52,5.78,249.09,32.35,1.67,1.47,52.41,84.99
9480000,2877.1,14.47,1.52,5.78,250.67,31.79,1.56,1.35,52.64,84.93
9540000,2853.94,14.68,1.49,5.88,250.44,31.83,1.41,1.2,52.78,84.45
9600000,2876.05,14.81,1.56,5.88,245.42,31.91,1.46,1.25,51.04,85.16
9660000,2830.22,14.62,1.61,5.49,240.52,32.23,1.49,1.41,52.8,84.53
9720000,2874.69,14.55,1.52,5.89,249.56,31.68,1.58,1.32,52.2,84.94
9780000,2881.25,14.8,1.4,5.98,247.98,31.84,1.42,1.27,51.45,84.81
9840000,2859.35,14.34,1.49,5.63,238.93,32.1,1.44,1.03,50.97,84.92
9900000,2875.03,14.85,1.55,5.74,244.69,32.03,1.61,1.42,52.39,85.12
9960000,2871.05,14.67,1.42,5.71,248.92,31.97,1.59,1.36,52.14,85.09
10020000,2882.76,15.17,1.52,5.83,247.26,32.29,1.56,1.37,52.76,85.39
10080000,2859.87,14.75,1.58,5.77,248.06,32.35,1.44,1.25,52.15,84.59
10140000,2859.81,14.57,1.4,5.89,243.58,32.58,1.34,1.07,51.77,84.84
10200000,2880.74,14.79,1.46,5.82,249.94,31.98,1.58,1.27,52.25,84.82
10260000,2865.5,14.99,1.52,5.79,244.2,32.15,1.57,1.35,52.57,84.91
10320000,2863.25,15.0,1.57,5.84,246.62,32.51,1.43,1.33,53.14,84.87
10380000,2917.07,15.53,1.53,5.88,251.76,32.13,1.5,1.24,52.75,85.09
10440000,2881.17,15.08,1.44,5.87,247.11,31.7,1.64,1.36,53.06,84.87
10500000,2895.82,15.45,1.57,5.79,247.56,32.13,1.65,1.35,52.74,84.8
10560000,2909.68,15.29,1.45,5.88,248.84,32.42,1.51,1.36,53.78,84.75
10620000,2897.47,15.05,1.55,5.69,247.79,32.25,1.48,1.36,52.99,85.03
10680000,2908.04,15.16,1.48,5.77,249.68,32.64,1.63,1.51,54.0,84.56
10740000,2906.59,15.15,1.49,5.99,245.38,32.16,1.61,1.42,52.88,85.03
10800000,2899.52,15.17,1.48,5.82,247.4,32.41,1.82,1.62,53.67,84.31
10860000,2893.46,14.85,1.48,6.01,247.09,32.28,1.68,1.38,52.41,85.44
10920000,2912.28,15.18,1.52,5.93,252.06,32.43,1.46,1.21,53.46,85.12
10980000,2898.92,15.42,1.61,6.09,251.01,32.52,1.62,1.31,52.81,84.96
11040000,2888.35,14.78,1.46,5.91,246.22,32.05,1.4,1.15,51.69,85.49
11100000,2899.72,15.15,1.44,5.92,250.27,32.28,1.33,1.12,53.22,85.1
11160000,2886.48,15.27,1.49,5.72,243.26,32.82,1.64,1.34,53.57,84.83
11220000,2890.02,14.76,1.5,5.76,246.25,32.2,1.59,1.37,52.62,85.08
11280000,2901.52,15.25,1.59,5.92,253.81,32.34,1.61,1.19,53.11,84.99
11340000,2895.27,15.15,1.48,5.95,254.1,31.9,1.49,1.24,52.59,85.43
11400000,2913.21,15.1,1.53,5.86,252.36,31.8,1.59,1.43,53.06,84.85
11460000,2895.54,15.12,1.55,5.94,247.17,32.44,1.38,1.16,53.22,84.67
11520000,2895.29,15.23,1.5,5.92,250.85,32.46,1.7,1.42,53.03,84.97
11580000,2919.55,15.46,1.52,5.92,249.83,32.48,1.48,1.31,54.13,84.67
11640000,2927.6,15.44,1.59,5.94,254.04,32.32,1.52,1.27,52.86,85.23
11700000,2928.71,15.42,1.46,6.18,256.49,32.51,1.73,1.41,53.46,83.98
11760000,2919.53,15.58,1.45,6.17,252.51,32.08,1.47,1.35,54.22,84.16
11820000,2897.6,15.4,1.53,5.97,248.67,32.3,1.33,1.05,52.78,85.3
11880000,2898.6,15.06,1.56,5.91,250.49,32.62,1.6,1.42,53.32,85.27
11940000,2903.52,15.45,1.37,6.05,254.33,32.37,1.42,1.07,53.25,84.87
12000000,2917.32,15.39,1.56,5.99,251.36,31.96,1.45,1.1,53.73,84.77
12060000,2925.68,15.83,1.47,5.9,247.87,32.51,1.78,1.55,53.62,84.23
12120000,2932.88,15.89,1.51,6.29,250.46,32.66,1.67,1.58,54.56,85.05
12180000,2895.81,15.54,1.49,5.85,250.92,32.35,1.53,1.31,53.4,85.19
12240000,2945.84,15.75,1.54,6.11,253.31,32.25,1.59,1.37,53.7,84.49
12300000,2924.9,15.63,1.46,6.06,251.22,32.51,1.59,1.54,53.26,84.79
12360000,2912.94,15.28,1.59,5.95,250.19,32.2,1.73,1.45,52.51,85.28
12420000,2925.44,15.63,1.53,6.04,253.65,32.19,1.54,1.37,53.53,85.09
12480000,2931.23,15.54,1.4,6.25,259.68,32.04,1.62,1.35,54.18,84.71
12540000,2915.71,15.38,1.5,5.92,250.33,32.29,1.58,1.42,53.18,84.79
12600000,2923.52,15.7,1.47,6.16,252.21,32.11,1.43,1.25,54.58,84.88
12660000,2938.78,15.95,1.55,5.98,249.01,32.15,1.58,1.24,54.21,84.64
12720000,2930.88,15.59,1.51,6.09,250.82,32.32,1.35,1.03,54.65,84.18
12780000,2914.04,15.29,1.43,6.05,251.92,32.51,1.79,1.56,53.22,84.49
12840000,2923.93,15.65,1.52,5.86,255.06,31.8,1.37,1.19,53.29,84.9
12900000,2947.03,15.89,1.56,6.08,257.98,32.49,1.69,1.33,53.36,84.35
12960000,2929.36,15.49,1.49,5.76,253.22,32.29,1.58,1.3,53.8,84.88
13020000,2923.82,15.64,1.47,6.06,252.17,32.22,1.62,1.47,54.41,84.3
13080000,2933.13,15.49,1.48,5.98,257.92,32.27,1.73,1.48,53.57,84.4
13140000,2943.25,15.96,1.52,6.17,255.68,32.44,1.55,1.2,54.32,84.8
13200000,2939.65,15.58,1.53,6.03,248.55,32.38,1.6,1.3,53.94,84.63
13260000,2940.69,15.7,1.45,6.26,255.16,32.22,1.64,1.35,53.75,84.47
13320000,2957.47,16.24,1.48,6.3,253.08,32.27,1.72,1.45,54.57,84.34
13380000,2938.27,15.92,1.56,5.98,255.18,32.42,1.59,1.28,53.73,84.45
13440000,2926.41,15.91,1.53,6.17,255.85,32.2,1.68,1.41,53.28,84.67
13500000,2910.58,15.17,1.45,5.89,251.47,32.13,1.4,1.09,52.91,84.99
13560000,2913.89,15.23,1.43,6.05,249.46,31.84,1.55,1.32,53.01,84.6
13620000,2949.85,16.01,1.48,6.11,255.29,32.42,1.56,1.33,53.94,84.7
13680000,2916.79,15.51,1.57,6.01,251.99,32.38,1.66,1.32,53.76,84.99
13740000,2940.62,15.69,1.57,6.16,257.39,32.08,1.65,1.39,53.0,84.35
13800000,2935.0,15.86,1.47,6.16,249.67,31.71,1.71,1.31,53.96,85.14
13860000,2926.6,15.37,1.49,6.01,251.76,32.06,1.65,1.35,52.09,84.75
13920000,2921.41,15.24,1.48,5.97,249.7,31.69,1.51,1.21,52.59,85.04
13980000,2925.2,15.38,1.44,5.99,255.52,32.17,1.54,1.23,53.54,84.69
14040000,2915.1,15.41,1.5,6.13,253.44,31.99,1.53,1.31,53.16,84.61
14100000,2897.54,15.36,1.54,5.85,249.45,32.25,1.46,1.25,53.12,84.86
14160000,2939.46,15.79,1.48,6.06,249.68,31.7,1.45,1.19,53.18,84.88
14220000,2949.18,15.74,1.53,6.15,256.21,32.01,1.8,1.44,54.73,84.06
14280000,2917.34,15.24,1.59,5.96,249.16,32.14,1.78,1.62,54.04,84.76
14340000,2951.99,15.65,1.43,6.15,250.89,31.98,1.62,1.3,52.97,84.83
14400000,2941.72,15.29,1.55,6.15,257.52,31.67,1.5,1.19,53.04,84.4
14460000,2917.43,15.71,1.55,5.89,254.31,31.75,1.54,1.23,53.69,85.0
14520000,2929.31,15.66,1.48,5.9,254.8,32.25,1.59,1.44,54.33,84.51
14580000,2909.84,15.46,1.43,5.81,250.18,32.04,1.6,1.37,53.82,85.0
14640000,2918.99,15.27,1.54,6.0,247.14,32.28,1.67,1.33,52.71,84.57
14700000,2900.89,15.32,1.48,5.95,249.89,31.99,1.54,1.42,52.49,85.23
14760000,2887.33,15.09,1.52,5.81,249.39,32.06,1.43,1.14,52.53,84.85
14820000,2887.48,14.9,1.4,5.9,245.87,32.46,1.63,1.36,52.57,85.02
14880000,2907.48,15.38,1.5,6.01,254.02,32.05,1.68,1.33,53.63,85.02
14940000,2887.69,15.11,1.55,5.89,249.77,32.13,1.48,1.27,52.57,84.96
15000000,2898.83,15.22,1.5,5.63,248.97,31.83,1.65,1.45,51.99,85.33
15060000,2906.95,15.28,1.51,6.09,252.68,31.8,1.67,1.46,52.98,85.02
15120000,2902.11,15.32,1.47,5.74,248.72,32.26,1.48,1.3,53.02,84.5
15180000,2888.32,15.15,1.41,5.87,250.44,32.36,1.43,1.26,52.25,85.31
15240000,2896.55,15.35,1.53,5.95,249.19,32.04,1.63,1.39,53.2,84.63
15300000,2870.61,15.05,1.52,5.75,245.37,32.34,1.46,1.27,52.48,84.66
15360000,2893.78,15.09,1.5,5.92,247.06,32.28,1.51,1.26,53.19,85.23
15420000,2880.31,14.76,1.58,5.75,256.52,32.07,1.77,1.51,51.74,84.51
15480000,2896.84,15.19,1.45,5.96,252.89,32.08,1.45,1.22,52.91,84.89
15540000,2871.31,15.08,1.5,5.79,249.77,31.86,1.59,1.31,52.88,84.73
15600000,2890.44,15.03,1.45,5.97,247.37,32.42,1.54,1.48,52.52,84.62
15660000,2872.4,14.9,1.42,5.74,246.69,31.7,1.72,1.43,52.59,84.87
15720000,2891.51,15.05,1.41,5.91,247.04,32.26,1.61,1.47,52.72,84.9
15780000,2870.18,14.84,1.56,5.72,245.75,31.86,1.39,1.3,52.11,85.02
15840000,2867.51,14.74,1.53,5.61,246.11,31.77,1.45,1.17,52.63,84.62
15900000,2872.24,14.56,1.5,5.83,247.24,31.78,1.54,1.47,52.53,85.04
15960000,2896.62,15.12,1.46,5.91,249.75,31.69,1.63,1.31,51.99,85.68
16020000,2865.93,14.89,1.54,5.86,247.49,32.27,1.62,1.3,52.59,84.74
16080000,2855.87,14.47,1.57,5.66,249.52,32.01,1.64,1.39,51.55,84.95
16140000,2877.83,14.67,1.46,5.94,246.5,32.0,1.52,1.25,51.74,84.97
16200000,2869.5,14.82,1.45,5.94,246.69,32.28,1.63,1.46,51.87,85.17
16260000,2861.3,14.66,1.54,5.87,244.95,31.82,1.55,1.48,52.51,84.85
16320000,2880.92,14.66,1.47,5.77,244.72,32.31,1.58,1.29,51.9,84.4
16380000,2884.11,14.87,1.48,5.9,251.93,32.09,1.57,1.46,51.99,85.02
16440000,2877.16,15.23,1.57,5.71,252.29,31.92,1.48,1.17,51.79,84.73
16500000,2850.71,14.65,1.48,5.7,243.92,31.88,1.43,1.21,51.74,85.0
16560000,2855.06,13.95,1.49,5.62,242.28,31.61,1.49,1.33,50.26,85.2
16620000,2879.68,14.91,1.49,5.82,249.18,31.9,1.71,1.47,51.52,85.53
16680000,2876.59,14.79,1.58,5.76,245.41,31.86,1.62,1.27,52.83,84.64
16740000,2862.18,14.41,1.52,5.84,241.26,32.09,1.58,1.2,51.18,84.83
16800000,2849.19,14.28,1.5,5.68,243.02,32.3,1.51,1.19,51.19,84.37
16860000,2884.48,14.85,1.51,5.79,250.42,31.86,1.57,1.32,52.58,85.52
16920000,2863.63,14.4,1.49,5.78,247.47,31.85,1.55,1.18,51.97,85.32
16980000,2873.21,14.79,1.5,5.9,244.01,32.11,1.57,1.41,52.38,84.97
17040000,2852.62,14.62,1.39,5.8,244.59,31.51,1.42,1.3,51.37,85.79
17100000,2892.31,14.94,1.39,5.99,246.92,31.39,1.56,1.4,51.33,85.33
17160000,2857.44,14.61,1.47,5.75,245.25,31.09,1.4,1.09,52.09,85.58
17220000,2864.1,14.78,1.49,5.76,247.53,31.18,1.46,1.21,51.8,85.07
17280000,2854.82,14.62,1.39,5.82,249.2,30.94,1.44,1.28,51.42,84.89
17340000,2887.21,14.96,1.57,5.88,244.15,31.55,1.48,1.25,52.46,85.61
17400000,2872.57,14.49,1.37,5.66,253.09,30.89,1.58,1.26,51.82,84.97
17460000,2864.37,14.74,1.49,5.92,248.09,31.09,1.64,1.38,51.32,85.2
17520000,2892.87,15.28,1.47,5.82,245.87,31.56,1.63,1.47,51.54,85.43
17580000,2868.88,14.71,1.5,5.74,242.48,31.14,1.49,1.21,51.16,84.91
17640000,2892.81,15.33,1.59,5.84,248.31,31.23,1.54,1.23,52.14,85.58
17700000,2868.48,14.6,1.47,5.54,245.75,30.9,1.63,1.42,51.49,84.92
17760000,2884.14,15.18,1.41,5.84,247.18,31.25,1.63,1.32,52.43,84.63
17820000,2883.65,14.98,1.45,5.81,247.5,31.49,1.51,1.25,52.24,84.72
17880000,2875.33,14.71,1.54,5.94,251.04,31.43,1.61,1.37,51.7,84.91
17940000,2880.63,14.72,1.46,6.0,248.74,31.37,1.47,1.17,51.77,85.48
18000000,2872.96,14.8,1.39,5.75,253.7,31.18,1.56,1.36,51.29,85.34
18060000,2881.2,15.06,1.55,5.88,246.89,31.28,1.55,1.47,52.46,85.42
18120000,2886.82,15.13,1.53,5.67,249.71,31.31,1.57,1.33,51.4,85.46
18180000,2878.65,14.87,1.57,5.91,251.72,31.3,1.52,1.34,51.41,85.16
